fips,year,population,white_pct,hispanic_pct,black_pct
01001,2000,44021,0.8108402807750846,0.013902455646168875,0.17155448535926035
01001,2001,44889,0.8095970059480051,0.015148477355254071,0.17095502238855845
01001,2002,45909,0.8074451632577491,0.016118843799690693,0.17212311311507547
01001,2003,46800,0.8058974358974359,0.016923076923076923,0.17284188034188033
01001,2004,48366,0.8041392713889922,0.01796716701815325,0.1735309928462143
01001,2005,49676,0.8024398099685965,0.019868749496738867,0.17370561236814558
01001,2006,51328,0.7993882481296758,0.02032029301745636,0.1761806421446384
01001,2007,52405,0.7973284991890087,0.022192538879877873,0.17727316095792386
01001,2008,53277,0.7950710437900032,0.022054545113275897,0.17812564521275598
01001,2009,54135,0.7930913457097996,0.023404451833379514,0.17907084141498106
01001,2010,54632,0.7929418655732904,0.02458266217601406,0.17833870259188753
01003,2000,141342,0.878217373462948,0.017652219439374,0.10339460316112692
01003,2001,144875,0.8779637618636755,0.020037963761863675,0.10267471958584987
01003,2002,147957,0.8779172327095034,0.021952323986022967,0.10162412052150287
01003,2003,151509,0.8780072470942321,0.024084377825739724,0.10055508253635098
01003,2004,156266,0.8775805357531389,0.02630130674618919,0.09911305082359566
01003,2005,162183,0.8783226355413329,0.02919541505583199,0.0976921132301166
01003,2006,168121,0.8787837331445804,0.03252419388416676,0.09619262317021669
01003,2007,172404,0.8787557133245169,0.03552121760515997,0.09556622816175958
01003,2008,175827,0.8777491511542596,0.03897581145102857,0.09491147548442504
01003,2009,179406,0.8767488266836114,0.04189380511242656,0.09469025562132816
01003,2010,183195,0.8758863506100057,0.04409508993149376,0.09501351019405552
01005,2000,29015,0.5215233499913837,0.01647423746338101,0.46455281750818544
01005,2001,28863,0.5219831618334893,0.020510688424626684,0.4638118005751308
01005,2002,28653,0.5163159180539559,0.02411614839632848,0.46885142916972045
01005,2003,28594,0.5147933132825068,0.027208505280828146,0.4696439812548087
01005,2004,28287,0.5127797221338424,0.030579418107257752,0.47109979849400785
01005,2005,28027,0.5132193955828308,0.0355014807150248,0.4708316980054947
01005,2006,27861,0.5129033415886005,0.04080973403682567,0.4702989842432074
01005,2007,27757,0.5119789602622762,0.044853550455740895,0.47040386208884244
01005,2008,27808,0.5121188147295742,0.04833141542002301,0.469972669735328
01005,2009,27657,0.5101782550529703,0.04910149329283726,0.47091152330332287
01005,2010,27411,0.5082631060523147,0.049578636313888584,0.470832877312028
01007,2000,19913,0.7901873148194647,0.010345000753276754,0.20162707778837946
01007,2001,21028,0.7747764884915351,0.011603576184135439,0.21747194217234164
01007,2002,21199,0.7713099674512949,0.01226472946837115,0.2203405821029294
01007,2003,21399,0.7718584980606571,0.013738959764474975,0.21926258236366186
01007,2004,21721,0.7701763270567653,0.014686248331108143,0.22033976336264444
01007,2005,22042,0.768578168950186,0.014835314399782234,0.22039742310135196
01007,2006,22099,0.7686773157156432,0.01570206796687633,0.21896918412597854
01007,2007,22438,0.7701666815224173,0.015643105446118192,0.21722078616632498
01007,2008,22705,0.7660867650297292,0.015987667914556265,0.22118476106584453
01007,2009,22941,0.7653546052918356,0.017610391874809294,0.22165555119654767
01007,2010,22867,0.7651637731228408,0.01762364980102331,0.2214982288887917
01009,2000,51107,0.9734087307022521,0.053456473672882386,0.011896609075077778
01009,2001,51845,0.9709518757835857,0.055376603336869515,0.013675378532163178
01009,2002,52551,0.9695153279671177,0.05803885749081844,0.014690491141938308
01009,2003,53457,0.9684980451577904,0.059281291505322034,0.015563911180949174
01009,2004,54124,0.9673527455472618,0.06231985810361392,0.016074199985219126
01009,2005,54624,0.9678712653778558,0.06605155243116578,0.015268014059753955
01009,2006,55485,0.9670902045597909,0.06836081823916373,0.015211318374335406
01009,2007,56240,0.9662873399715505,0.07163940256045519,0.015629445234708394
01009,2008,57055,0.9663657873981246,0.07540092892822715,0.015265971431075278
01009,2009,57341,0.9658010847386687,0.07800701069043094,0.015137510681711167
01009,2010,57338,0.9657120932017161,0.08109805015870801,0.014632529910356134
01011,2000,11581,0.2557637509714187,0.027804161989465503,0.7327519212503238
01011,2001,11358,0.26025708751540766,0.03574572988202148,0.7279450607501321
01011,2002,11256,0.26492537313432835,0.041844349680170576,0.7219260838663824
01011,2003,11316,0.2686461647225168,0.04789678331565924,0.7163308589607635
01011,2004,11056,0.26474312590448623,0.053364688856729375,0.7193379160636758
01011,2005,11011,0.26627917537008444,0.05667060212514758,0.7151938970120788
01011,2006,10776,0.26215664439495173,0.060690423162583516,0.7180772086117297
01011,2007,11011,0.26310053582780857,0.06475342838979202,0.7162837162837162
01011,2008,10953,0.2654067378800329,0.06719620195380262,0.7105815758239752
01011,2009,10987,0.2661327022845181,0.07008282515700373,0.70820060070993
01011,2010,10890,0.2593204775022957,0.06446280991735537,0.7089990817263545
01013,2000,21325,0.5833997655334114,0.006705744431418523,0.409284876905041
01013,2001,21139,0.5815317659302711,0.007143195042338805,0.4106154501158995
01013,2002,20803,0.5784742585204057,0.00725856847570062,0.4124405133874922
01013,2003,20833,0.5738971823549177,0.007344117505880094,0.4156386502184035
01013,2004,20870,0.5701485385721131,0.007522759942501198,0.41854336367992334
01013,2005,20830,0.5685549687950072,0.008065290446471435,0.4185309649543927
01013,2006,20815,0.5604131635839539,0.008503483065097286,0.4244535190968052
01013,2007,20894,0.5563798219584569,0.00856705274241409,0.42792189145209153
01013,2008,20949,0.5478543128550288,0.008401355673301828,0.43524750584753447
01013,2009,20867,0.5478027507547802,0.008673982843724542,0.43389083241481763
