fips,YEAR,religious_frac
18157,2000,0.3702426907455272
18157,2010,0.32341706215997224
18159,2000,0.4488146226699644
18159,2010,0.3669051204819277
18161,2000,0.39134576132807186
18161,2010,0.32863225119744544
18163,2000,0.5057002594199695
18163,2010,0.5298965515322505
18165,2000,0.34983321420061947
18165,2010,0.37718973599802613
18167,2000,0.34148023580984055
18167,2010,0.33073399599436243
18169,2000,0.49399313501144165
18169,2010,0.4303697397226952
18171,2000,0.436631428910797
18171,2010,0.2914903620122238
18173,2000,0.37292633106160394
18173,2010,0.47522994186533535
18175,2000,0.47762921059398306
18175,2010,0.4095959238553535
18177,2000,0.4111143930123634
18177,2010,0.4273401337841171
18179,2000,0.6027173913043479
18179,2010,0.43106817194963093
18181,2000,0.37990263980686273
18181,2010,0.43042649028121577
18183,2000,0.4241703846028593
18183,2010,0.37651688093235613
19001,2000,0.6790003639451656
19001,2010,0.5147097110127571
19003,2000,0.44600624721106646
19003,2010,0.351451973194341
19005,2000,0.952947189097104
19005,2010,0.6682484298674111
19007,2000,0.4001166095765615
19007,2010,0.38302164972452857
19009,2000,0.8294289897510981
19009,2010,0.7899983657460369
19011,2000,0.5790263948158685
19011,2010,0.5156465715600552
19013,2000,0.5931670468393588
19013,2010,0.5588679533145168
19015,2000,0.5462553386211104
19015,2010,0.5402189614536608
19017,2000,0.8237942122186496
19017,2010,0.7349233811171527
19019,2000,0.7038828047219456
19019,2010,0.6398511308330948
19021,2000,0.6690020087207879
19021,2010,0.6294669299111549
19023,2000,0.7836327997386475
19023,2010,0.749310553575032
19025,2000,0.8439946018893387
19025,2010,0.8832471561530507
19027,2000,0.8580831893935857
19027,2010,0.8807647963105304
19029,2000,0.7316126396077363
19029,2010,0.6104901117798797
19031,2000,0.5152031670973772
19031,2010,0.4365641386020866
19033,2000,0.674316963420673
19033,2010,0.6728952911598831
19035,2000,0.7650172612197929
19035,2010,0.652998674618953
19037,2000,0.9485681557846506
19037,2010,0.7582603103143339
19039,2000,0.4090660243074565
19039,2010,0.48190824897695456
19041,2000,0.678908588533272
19041,2010,0.7206455870882582
19043,2000,0.8181818181818182
19043,2010,0.7121738650780517
19045,2000,0.539253025982572
19045,2010,0.5219276814072807
19047,2000,0.7264785739582104
19047,2010,0.656118390266729
19049,2000,0.42878527607361966
19049,2010,0.5672488092537991
19051,2000,0.41634469031729304
19051,2010,0.5051982177539129
19053,2000,0.38496950166877664
19053,2010,0.31784320681092587
19055,2000,0.8829058900239078
19055,2010,0.7056969151092096
19057,2000,0.4598238530377087
19057,2010,0.4394048357098574
19059,2000,0.7515221626887482
19059,2010,0.745305093898122
19061,2000,0.7829442581021505
19061,2010,0.6814197089255016
19063,2000,0.777364650403555
19063,2010,0.7230634828188701
19065,2000,0.7669029443838604
19065,2010,0.7051245210727969
19067,2000,0.6708284023668639
19067,2010,0.5755382444948782
19069,2000,0.7664424514200299
19069,2010,0.6485955056179775
19071,2000,0.4602996254681648
19071,2010,0.40962236258567397
19073,2000,0.7236156666023539
19073,2010,0.5750856898029134
19075,2000,0.7465437788018433
19075,2010,0.6270778125752831
19077,2000,0.5183651898176693
19077,2010,0.5005477451159394
19079,2000,0.7078720038934176
19079,2010,0.6585848274101959
19081,2000,0.7794214876033058
19081,2010,0.6891808482497134
19083,2000,0.7073676376780779
19083,2010,0.7285844644690316
19085,2000,0.5148091408145028
19085,2010,0.5133976420150054
19087,2000,0.4835759244689221
19087,2010,0.4085380987838173
19089,2000,0.9261981474023359
19089,2010,0.8409993727785908
19091,2000,0.8519410461419902
19091,2010,0.8860927152317881
19093,2000,0.7663646803623836
19093,2010,0.8359430102976443
19095,2000,0.5537617254801863
19095,2010,0.5705288902476306
19097,2000,0.7338884509262908
19097,2010,0.6006146715034261
19099,2000,0.510332410716685
19099,2010,0.4458498452852722
19101,2000,0.41987516222730364
19101,2010,0.37012408715786976
19103,2000,0.371970884456696
19103,2010,0.3432099142739261
19105,2000,0.6945254932990456
19105,2010,0.4806182769648222
19107,2000,0.5470175438596491
19107,2010,0.4044334506707259
19109,2000,0.823107848278273
19109,2010,0.8986682107701216
19111,2000,0.5536371281404394
19111,2010,0.5044336623724276
19113,2000,0.570539538134908
19113,2010,0.5296080974879986
19115,2000,0.4004760732167775
19115,2010,0.32501975937472555
19117,2000,0.44205052005943535
19117,2010,0.46740840638345693
19119,2000,0.8757119782368443
19119,2010,0.8812710474052327
19121,2000,0.4635851344603752
19121,2010,0.38809873078640217
19123,2000,0.48032236400268635
19123,2010,0.4601224252714356
19125,2000,0.5671408960439286
19125,2010,0.6096250262691765
19127,2000,0.5691027956551601
19127,2010,0.5575182050777406
19129,2000,0.45851378291056577
19129,2010,0.3797728932864068
19131,2000,0.9208662865550855
19131,2010,0.7089829250185598
19133,2000,0.5869261477045908
19133,2010,0.5855241804608893
19135,2000,0.5416666666666666
19135,2010,0.4752823086574655
19137,2000,0.6050463002293773
19137,2010,0.5211359404096835
19139,2000,0.4984420689324577
19139,2010,0.44068312083284594
19141,2000,0.8933916037610913
19141,2010,0.8102514238088624
19143,2000,0.790946737112666
19143,2010,0.7458991024450634
19145,2000,0.5851201696512723
19145,2010,0.5611975897564649
19147,2000,0.9294372721001282
19147,2010,0.8158369599830166
19149,2000,0.7439736005473058
19149,2010,0.7304490514688226
19151,2000,0.8143615793119372
19151,2010,0.6590971272229822
19153,2000,0.48190207714341393
19153,2010,0.4542843210105889
19155,2000,0.44126835720149593
19155,2010,0.38758882758324564
19157,2000,0.5204358224820622
19157,2010,0.4772655176060061
19159,2000,0.5059425854818066
19159,2010,0.5901383745858507
19161,2000,0.8230549050221181
19161,2010,0.7502415458937198
19163,2000,0.48400433609801596
19163,2010,0.466748172178376
19165,2000,0.7768921278372428
19165,2010,0.7623900715048902
19167,2000,0.9646395897306024
19167,2010,0.8945229052931403
19169,2000,0.5104274765256749
19169,2010,0.492886019968283
19171,2000,0.5207976578467657
19171,2010,0.4832554736308887
19173,2000,0.5842196033342915
19173,2010,0.5562767136298876
19175,2000,0.5834755057275165
19175,2010,0.4607467687888942
19177,2000,0.3894224612626457
19177,2010,0.4225891677675033
19179,2000,0.4225957671077085
19179,2010,0.4007017543859649
19181,2000,0.4177054903985641
19181,2010,0.40960519199567336
19183,2000,0.5616352201257861
19183,2010,0.5842701806118688
19185,2000,0.49286775631500745
19185,2010,0.5041386849914102
19187,2000,0.6107617745743755
19187,2010,0.6530134427695788
19189,2000,0.9024993602320225
19189,2010,0.8374746916988772
19191,2000,0.9306194274988269
19191,2010,0.8132123860182371
19193,2000,0.5805905060793053
19193,2010,0.5917668245703324
19195,2000,0.772347958022506
19195,2010,0.7480916030534351
19197,2000,0.7843588670294405
19197,2010,0.7061002343336609
20001,2000,0.624122349669795
20001,2010,0.6293470944581557
20003,2000,0.5847102342786683
20003,2010,0.5328313996544063
20005,2000,0.6251341361631095
20005,2010,0.5380524698652801
20007,2000,0.7420388166572451
20007,2010,0.6338202016046081
20009,2000,0.7543697925899663
20009,2010,0.6890944568909446
20011,2000,0.5170687300864816
20011,2010,0.5422131417649773
20013,2000,0.597538232002984
20013,2010,0.5385616987179487
20015,2000,0.48823173396994046
20015,2010,0.4029143897996357
20017,2000,0.5221122112211221
20017,2010,0.5046594982078854
20019,2000,0.5076852489103005
20019,2010,0.45216680294358136
20021,2000,0.5920813979208139
20021,2010,0.5832986159329723
20023,2000,0.6789889415481832
20023,2010,0.516874541452678
20025,2000,0.6560669456066945
20025,2010,0.5810383747178329
20027,2000,0.6066651552935842
20027,2010,0.5797305213825424
20029,2000,0.6158940397350994
20029,2010,0.5574320780446869
20031,2000,0.60721940214326
20031,2010,0.5158702476456226
20033,2000,0.742755465175394
20033,2010,0.7239555790586991
20035,2000,0.5190818660273897
20035,2010,0.47575114978932004
20037,2000,0.45015951048585323
20037,2010,0.48190831502018705
20039,2000,0.7894585253456221
20039,2010,0.8318135764944276
20041,2000,0.522746071133168
20041,2010,0.4801559177888023
20043,2000,0.4926657776700206
20043,2010,0.473253618628068
20045,2000,0.2908605270002601
20045,2010,0.30842942991716743
20047,2000,0.665700202957379
20047,2010,0.719130721106355
20049,2000,0.3741183685985894
20049,2010,0.3532269257460097
20051,2000,0.4908932271785364
20051,2010,0.564143118234219
20053,2000,0.6335632183908046
20053,2010,0.5011543789441281
20055,2000,0.522221948029514
20055,2010,0.49700891886012616
20057,2000,0.4771088791669234
20057,2010,0.6648251004490664
20059,2000,0.358578114912847
20059,2010,0.3868497999384426
20061,2000,0.30711704297420117
20061,2010,0.38414527675921073
20063,2000,0.6385267275097783
20063,2010,0.5948051948051948
20065,2000,0.5336048879837068
20065,2010,0.47747400847131305
20067,2000,0.7383992919458844
20067,2010,0.6790139225954783
20069,2000,0.6592140921409214
20069,2010,0.5795870795870796
20071,2000,0.7790091264667536
20071,2010,0.6728147554129912
20073,2000,0.622181676006777
20073,2010,0.49529077590073256
20075,2000,0.7363295880149813
20075,2010,0.4684014869888476
20077,2000,0.662484700122399
20077,2010,0.6453430560159098
20079,2000,0.608567343089233
20079,2010,0.5631703379079691
20081,2000,0.5955421407011842
20081,2010,0.5556860902255639
20083,2000,0.6287769784172662
20083,2010,0.6680584551148225
20085,2000,0.39456427273445527
20085,2010,0.43485366216015453
20087,2000,0.400358189514816
20087,2010,0.3776011711805919
20089,2000,0.521762068055922
20089,2010,0.5791355216119597
20091,2000,0.5081314871221896
20091,2010,0.5361434380966557
20093,2000,0.6493047892297507
20093,2010,0.6658285139552427
20095,2000,0.6918021445866482
20095,2010,0.6326037159582591
20097,2000,0.689444783404515
20097,2010,0.772816294555425
20099,2000,0.5190278081891833
20099,2010,0.49113713148516686
20101,2000,0.7883990719257541
20101,2010,0.836
20103,2000,0.3178291188074129
20103,2010,0.32215619137575924
20105,2000,0.5416433761878144
20105,2010,0.5825362542425178
20107,2000,0.37847439916405434
20107,2010,0.30675227837613916
20109,2000,0.7209455022980958
20109,2010,0.7873730043541364
20111,2000,0.4599972171977181
20111,2010,0.4392401306025527
20113,2000,0.6363605603302429
20113,2010,0.621418779986292
20115,2000,0.6441883092582891
20115,2010,0.5535545023696683
20117,2000,0.7583219334245326
20117,2010,0.6438667589206286
20119,2000,0.8846901317210106
20119,2010,0.726775956284153
20121,2000,0.5023103241508236
20121,2010,0.484978802574191
20123,2000,0.7961627236006924
20123,2010,0.7834614781107798
20125,2000,0.5789473684210527
20125,2010,0.53206845028333
20127,2000,0.5291612057667103
20127,2010,0.5666047611007935
20129,2000,0.6335812356979404
20129,2010,0.514382926074853
20131,2000,0.8912008957730708
20131,2010,0.7410100216152485
20133,2000,0.5841619109254574
20133,2010,0.571765988372093
20135,2000,0.9496236247828604
20135,2010,0.9768265207595751
20137,2000,0.5929783302536537
20137,2010,0.5884323752424616
20139,2000,0.35896361895643847
20139,2010,0.39441546486652346
20141,2000,0.7347259658580413
20141,2010,0.555469155002592
20143,2000,0.3813078046405971
20143,2010,0.41339681497291086
20145,2000,0.593944421401908
20145,2010,0.5128352215689086
20147,2000,0.7533744375937343
20147,2010,0.750088621056363
20149,2000,0.40309736943269814
20149,2010,0.3385021292353268
20151,2000,0.6538820358660724
20151,2010,0.546188898094449
20153,2000,0.5826028320971005
20153,2010,0.6165144898769352
20155,2000,0.5137521222410866
20155,2010,0.5283440033482661
20157,2000,0.6838046272493573
20157,2010,0.6303212851405623
20159,2000,0.586190874454047
20159,2010,0.5858375483487057
20161,2000,0.34853523861050556
20161,2010,0.3459045208465162
20163,2000,0.7598944591029023
20163,2010,0.6757382744643892
20165,2000,0.7189524077724585
20165,2010,0.7735107348049591
20167,2000,0.6515603799185888
20167,2010,0.6143472022955524
20169,2000,0.5647704162546411
20169,2010,0.49811171456317666
20171,2000,0.902734375
20171,2010,0.8729740680713128
20173,2000,0.46673320540818647
20173,2010,0.5097428591494186
20175,2000,0.39666814749000445
20175,2010,0.46575461833391424
20177,2000,0.46155023517845895
20177,2010,0.4701799543651017
20179,2000,0.8546036260220405
20179,2010,0.7492175273865415
20181,2000,0.4442307692307692
20181,2010,0.5183028286189684
20183,2000,0.7799823633156967
20183,2010,0.7902932779652219
20185,2000,0.6385466694508248
20185,2010,0.5810232138832544
20187,2000,0.6953449709060682
20187,2010,0.6281879194630873
20189,2000,0.6172432729269632
20189,2010,0.6420335429769392
20191,2000,0.6536653048639482
20191,2010,0.6087352892424995
20193,2000,0.48227383863080686
20193,2010,0.48886075949367086
20195,2000,0.653510093401627
20195,2010,0.6217927357547485
20197,2000,0.47233115468409587
20197,2010,0.3745923720402666
20199,2000,0.624928530588908
20199,2010,0.7023569023569024
20201,2000,0.8051827857473391
20201,2010,0.8110018968787722
20203,2000,0.7356775977874358
20203,2010,0.6365264100268576
20205,2000,0.4699961285327139
20205,2010,0.4998405781698374
20207,2000,0.6021647307286166
20207,2010,0.5234209731036567
20209,2000,0.35909096667131146
20209,2010,0.4943462112313895
21001,2000,0.4792971468336813
21001,2010,0.37575042881646653
21003,2000,0.3362921348314607
21003,2010,0.3222589697334135
21005,2000,0.6337711265763173
21005,2010,0.6021660986882031
21007,2000,0.8489017620082067
21007,2010,0.8330706752333616
21009,2000,0.49062656114426945
21009,2010,0.48082896640030354
21011,2000,0.33270184934596303
21011,2010,0.43482011905788975
21013,2000,0.6812375249500998
21013,2010,0.7332264473179743
21015,2000,0.5427428451814725
21015,2010,0.5028490627972158
21017,2000,0.5636363636363636
21017,2010,0.5626219664748562
21019,2000,0.6356327383823765
21019,2010,0.5945864115296112
21021,2000,0.7705888724410586
21021,2010,0.8357836240855374
21023,2000,0.5443894190119579
21023,2010,0.5298067860508954
21025,2000,0.15732919254658384
21025,2010,0.15074218187058655
21027,2000,0.6535821535821535
21027,2010,0.5344733037539259
21029,2000,0.44238683127572015
21029,2010,0.3332795112959001
21031,2000,0.6143735588009224
21031,2010,0.692119779353822
21033,2000,1.0284073506891271
21033,2010,0.912969808995687
21035,2000,0.6024226819205899
21035,2010,0.5993116614234627
21037,2000,0.5284147332310192
21037,2010,0.49200761601133547
21039,2000,0.7368716127826574
21039,2010,0.549960815047022
21041,2000,0.4920728705071393
21041,2010,0.481361576172417
21043,2000,0.308973929859794
21043,2010,0.2663780663780664
21045,2000,0.582378455363501
21045,2010,0.4791601378878095
21047,2000,0.4527087801840448
21047,2010,0.5416266648637685
21049,2000,0.5481836833212648
21049,2010,0.5262965770926347
21051,2000,0.332871803225281
21051,2010,0.4397606994937874
21053,2000,0.5684035706871496
21053,2010,0.5010708722741433
21055,2000,0.5637254901960784
21055,2010,0.6464841653247451
21057,2000,0.5024485798237023
21057,2010,0.4216744457409568
21059,2000,0.7222895843574199
21059,2010,0.7048088064889919
21061,2000,0.3911885949845414
21061,2010,0.14801414357371925
21063,2000,0.18034973325429757
21063,2010,0.11818644931227713
21065,2000,0.4576337623309597
21065,2010,0.4389312977099237
21067,2000,0.4730837734922
21067,2010,0.5238418812520496
21069,2000,0.4851363109048724
21069,2010,0.37203791469194314
21071,2000,0.3087109163309064
21071,2010,0.3223745912651137
21073,2000,0.6288925703021788
21073,2010,0.578147509384194
21075,2000,0.8937048503611971
21075,2010,0.9192719800381624
21077,2000,0.4761118170266836
21077,2010,0.45232273838630804
21079,2000,0.4958085451595457
21079,2010,0.5251892147587511
21081,2000,0.48003037884203004
21081,2010,0.5367772281242397
21083,2000,0.7608026358431458
21083,2010,0.7635839551736214
21085,2000,0.3542593439487798
21085,2010,0.41688029208420724
21087,2000,0.7580309081437749
21087,2010,0.8768875466335051
21089,2000,0.40020601230652464
21089,2010,0.42985640747764836
21091,2000,0.7783603431839847
21091,2010,0.9983654407472271
21093,2000,0.5087285237963769
21093,2010,0.486029390864387
21095,2000,0.49439792783567255
21095,2010,0.5183414167634401
21097,2000,0.5783795807151199
21097,2010,0.5656372705083307
21099,2000,0.516079105760963
21099,2010,0.5126655310731358
21101,2000,0.6576323362109349
21101,2010,0.5839783783783784
21103,2000,0.547277556440903
21103,2010,0.5437856772184743
21105,2000,0.8342835423793235
21105,2010,1.0824153406772745
21107,2000,0.572368279627679
21107,2010,0.5802216538789429
21109,2000,0.23216005928121528
21109,2010,0.26219060323106563
21111,2000,0.5460493307420372
21111,2010,0.549012543584097
21113,2000,0.5582592658999513
21113,2010,0.30302967933149466
21115,2000,0.40963958200042655
21115,2010,0.30818633327624595
21117,2000,0.5283367664923678
21117,2010,0.48760330578512395
21119,2000,0.21372315711938353
21119,2010,0.21387495411721522
21121,2000,0.583425066834408
21121,2010,0.5338895336072516
21123,2000,0.7863605772825843
21123,2010,0.5607693933629254
21125,2000,0.4215498434980556
21125,2010,0.43688083060035005
21127,2000,0.41923052219153445
21127,2010,0.33247162673392183
21129,2000,0.3460712481051036
21129,2010,0.27627741853683274
21131,2000,0.241028949278284
21131,2010,0.29274977895667553
21133,2000,0.294378288562725
21133,2010,0.25486357518659
21135,2000,0.35126312801589554
21135,2010,0.29105984138428265
21137,2000,0.6659817644792603
21137,2010,0.6119149624120928
21139,2000,0.706548347613219
21139,2010,0.5994327135203278
21141,2000,0.6985662138260641
21141,2010,0.6755729457797652
21143,2000,0.6100247524752476
21143,2010,0.6371181140245369
21145,2000,0.671612174497054
21145,2010,0.7367802943643712
21147,2000,0.23817330210772833
21147,2010,0.21817983174915329
21149,2000,0.636445964982894
21149,2010,0.6977232189696779
21151,2000,0.41271588215374194
21151,2010,0.3856433016546867
21153,2000,0.21977197719771976
21153,2010,0.25493137328433213
21155,2000,0.8593235229518998
21155,2010,0.6381432896064582
21157,2000,0.6606804979253112
21157,2010,0.5903078097176291
21159,2000,0.26681507393862297
21159,2010,0.22368319282233737
21161,2000,0.6891071428571428
21161,2010,0.615494568324757
21163,2000,0.5244221792098371
21163,2010,0.591042584434655
21165,2000,0.12812690665039658
21165,2010,0.1493815413891532
21167,2000,0.7588509391362829
21167,2010,0.7905864703951995
21169,2000,0.5088173757098735
21169,2010,0.7074957916625408
21171,2000,0.5546104117046614
21171,2010,0.5229408008756727
21173,2000,0.408220271348763
21173,2010,0.35959847541416656
21175,2000,0.21443934614281618
21175,2010,0.28039933922286864
21177,2000,0.6833443261408964
21177,2010,0.7152290548906315
21179,2000,0.642527416815647
21179,2010,0.5465156433455349
21181,2000,0.5068251871422281
21181,2010,0.3992992291520673
21183,2000,0.6652120788968406
21183,2010,0.6074574280681151
21185,2000,0.5581878816752566
21185,2010,0.46962663306585317
21187,2000,0.796719446288044
21187,2010,0.5707038096116595
21189,2000,0.277274598600247
21189,2010,0.3024185068349106
21191,2000,0.681862404447533
21191,2010,0.5834509645761914
21193,2000,0.36832255869343317
21193,2010,0.33985789913624964
21195,2000,0.3545885707635009
21195,2010,0.32063545767716534
21197,2000,0.2696230263654907
21197,2010,0.37437564417664315
21199,2000,0.6938292687265418
21199,2010,0.5903461617747332
21201,2000,0.35789938217122685
21201,2010,0.24496056091148116
21203,2000,0.5185140513810156
21203,2010,0.5418034709193246
21205,2000,0.22399746537521498
21205,2010,0.1973599622851755
21207,2000,0.623475329451425
21207,2010,0.49399373754625675
21209,2000,0.41411330570763133
21209,2010,0.40813601000572364
21211,2000,0.5698473167951525
21211,2010,0.5603698245947616
21213,2000,0.5929289850655288
21213,2010,0.5635713048998673
21215,2000,0.4334523202447731
21215,2010,0.33321610691049763
21217,2000,0.7396083220656867
21217,2010,0.7058583550913838
21219,2000,0.666694511736697
21219,2010,0.8070626003210273
21221,2000,0.7170754941652775
21221,2010,0.7853406792663365
21223,2000,0.46203076923076924
21223,2010,0.44590759450561923
21225,2000,0.6818443435441581
21225,2010,0.6458985806623576
21227,2000,0.521205767276972
21227,2010,0.5488874437570304
21229,2000,1.045621106632466
21229,2010,0.8765042246308782
21231,2000,0.627014003915073
21231,2010,0.6646326814971412
21233,2000,0.5847733711048159
21233,2010,0.556713897658028
21235,2000,0.6835633626097867
21235,2010,0.650138900580857
21237,2000,0.15895258315640481
21237,2010,0.21658735554044867
21239,2000,0.5913908996897621
21239,2010,0.648462247884839
22001,2000,0.8103498071728309
22001,2010,0.617098084923834
22003,2000,0.49772012578616354
22003,2010,0.4854836205558143
22005,2000,0.5319143382880708
22005,2010,0.4865177447185562
22007,2000,0.8204207285787584
22007,2010,0.6585542888860424
22009,2000,0.5840264217352523
22009,2010,0.5573170441851069
22011,2000,0.5417146668283515
22011,2010,0.6607673753295563
22013,2000,0.523806500761808
22013,2010,0.7811607329478157
22015,2000,0.5040484182687417
22015,2010,0.608314312825379
22017,2000,0.5639928458405542
22017,2010,0.6485964960446172
22019,2000,0.6522276755802742
22019,2010,0.7039031374501992
22021,2000,0.46448863636363635
22021,2010,0.6015594157125937
22023,2000,0.6884195776198578
22023,2010,0.8008480772042696
22025,2000,0.4622710622710623
22025,2010,0.5715383876237148
22027,2000,0.4362352382647914
22027,2010,0.46932247746437916
22029,2000,0.49483874154195684
22029,2010,0.42964172509845355
22031,2000,0.5403232133050914
22031,2010,0.5605867346938775
22033,2000,0.5267505062346798
22033,2010,0.6778729175706714
22035,2000,0.42415879418320773
22035,2010,0.6489238303905143
22037,2000,0.34765917602996255
22037,2010,0.4687916317165836
22039,2000,0.733617429587402
22039,2010,0.761917372881356
22041,2000,0.6667450500870056
22041,2010,0.7210478162469303
22043,2000,0.5433201411915712
22043,2010,0.4541664798960061
22045,2000,0.7100838042202385
22045,2010,0.7050655379574003
22047,2000,0.4234393757503001
22047,2010,0.7472369485128942
22049,2000,0.6220692342664156
22049,2010,0.6600098316332801
22051,2000,0.5686769155107078
22051,2010,0.5393409347315468
22053,2000,0.6966756799745507
22053,2010,0.7731847819206178
22055,2000,0.7921712518962956
22055,2010,0.765549828954138
22057,2000,0.8401871651810523
22057,2010,0.6653481176934737
22059,2000,0.8789385240162442
22059,2010,0.632706514439221
22061,2000,0.5112564398127455
22061,2010,0.5041403658927999
22063,2000,0.5907922539046333
22063,2010,0.49125177698280037
22065,2000,0.3628350815850816
22065,2010,0.39940461423964274
22067,2000,0.5017246381483511
22067,2010,0.5998427391972551
22069,2000,0.5225435005117707
22069,2010,0.5090481726735075
22071,2000,0.44156278240631847
22071,2010,0.5589551783008414
22073,2000,0.5702954159592529
22073,2010,0.6338472547488941
22075,2000,0.5630676084762866
22075,2010,0.5683100425310303
22077,2000,0.610727935685103
22077,2010,0.5928865888957109
22079,2000,0.6295622026801333
22079,2010,0.7093752136946958
22081,2000,0.4989607150280607
22081,2010,0.43636563634363656
22083,2000,0.6403889233115676
22083,2010,0.6177563329312424
22085,2000,0.7088963723943902
22085,2010,0.8193372673626872
22087,2000,0.5710035847625281
22087,2010,0.5775134412346435
22089,2000,0.6253120319520719
22089,2010,0.5226411519514967
22091,2000,0.482375296912114
22091,2010,0.46362581451396945
22093,2000,0.6932503770739065
22093,2010,0.7820559225409465
22095,2000,0.5685577548554968
22095,2010,0.4449307551607003
22097,2000,0.7738996579247435
22097,2010,0.7106039527966996
22099,2000,0.8721980939834921
22099,2010,0.5912001533742332
22101,2000,0.646822429906542
22101,2010,0.5523330283623056
22103,2000,0.5635757157496288
22103,2010,0.49644904594848976
22105,2000,0.46452857199665964
22105,2010,0.4725550591674443
22107,2000,0.47189483227561196
22107,2010,0.45411271896420413
22109,2000,0.6744686755404151
22109,2010,0.6570802789200787
22111,2000,0.6997763452177345
22111,2010,0.713568945028828
22113,2000,0.965264742505622
22113,2010,0.6236831669511543
22115,2000,0.42736669775941827
22115,2010,0.5515916994687966
22117,2000,0.6312434549014251
22117,2010,0.5908030868385346
22119,2000,0.6230068609404509
22119,2010,0.6882568495643944
22121,2000,0.482662839683348
22121,2010,0.42391121573902807
22123,2000,0.7482540198148449
22123,2010,0.7921406411582212
22125,2000,0.2160015882469724
22125,2010,0.333184
22127,2000,0.6594648987806322
22127,2010,0.7124012277150134
23001,2000,0.49785631015579085
23001,2010,0.3548959165103712
23003,2000,0.6084422083367146
23003,2010,0.4629191595937109
23005,2000,0.40410824812131985
23005,2010,0.2884646790261082
23007,2000,0.33338989377948214
23007,2010,0.24125715028601144
23009,2000,0.2785619123013651
23009,2010,0.17247969421882464
23011,2000,0.3623734139385556
23011,2010,0.32179024322355115
23013,2000,0.2732091473572619
23013,2010,0.27745621099255086
23015,2000,0.22997977153736315
23015,2010,0.22674637954552052
23017,2000,0.20589900465710895
23017,2010,0.180727266439576
23019,2000,0.33680193763412664
23019,2010,0.2430760834962936
23021,2000,0.33635044966637656
23021,2010,0.19463929284288567
23023,2000,0.1915999318452888
23023,2010,0.2417193211118352
23025,2000,0.29857726772520043
23025,2010,0.1867963544458911
23027,2000,0.13343439911797134
23027,2010,0.1406177486722013
23029,2000,0.25862526148316195
23029,2010,0.17524957389822254
23031,2000,0.3908440522217819
23031,2010,0.308404056185988
24001,2000,0.5639396770318964
24001,2010,0.4850107208970927
24003,2000,0.4153426078716487
24003,2010,0.38437216361390925
24005,2000,0.46141282155982033
24005,2010,0.41780109784864894
24009,2000,0.42419162319112697
24009,2010,0.6322278192862053
24011,2000,0.44058175466881633
24011,2010,0.3511461924635577
24013,2000,0.4918719391372923
24013,2010,0.42942190098962507
24015,2000,0.3063722353433933
24015,2010,0.3167009534359299
24017,2000,0.3993330346921507
24017,2010,0.3761830352573507
24019,2000,0.41517245875986175
24019,2010,0.37939174688822125
24021,2000,0.47658966493749905
24021,2010,0.42529297084217066
24023,2000,0.3955973999865979
24023,2010,0.36943881449978405
24025,2000,0.4994007045153026
24025,2010,0.3835826260282813
24027,2000,0.49341919448681015
24027,2010,0.43035686294999737
24029,2000,0.46205136219200915
24029,2010,0.5015101252661286
24031,2000,0.5266247662711357
24031,2010,0.3986295209703461
24033,2000,0.3067054265983793
24033,2010,0.4588566398739895
24035,2000,0.3818997608658137
24035,2010,0.36066362609314195
24037,2000,0.282237765482363
24037,2010,0.37024849977651186
24039,2000,0.29619751889117873
24039,2010,0.23007177937287496
24041,2000,0.4741807642257187
24041,2010,0.43451908316129373
24043,2000,0.44743524631792786
24043,2010,0.38709896221935836
24045,2000,0.4794196871603421
24045,2010,0.3881579613705651
24047,2000,0.5120641127559461
24047,2010,0.4786799860069188
24510,2000,0.39151414258378203
24510,2010,0.47820877639658527
25001,2000,0.4293839715609954
25001,2010,0.533341362187801
25003,2000,0.6713744785221522
25003,2010,0.5110921436682188
25005,2000,0.5999517466587366
25005,2010,0.6080742679445909
25007,2000,0.8596116634416494
25007,2010,0.35947989114000606
25009,2000,0.6449982651824185
25009,2010,0.5726499981834304
25011,2000,0.7203047459285664
25011,2010,0.3469848119710811
25013,2000,0.6476630105999632
25013,2010,0.604845843491769
25015,2000,0.33765952276175526
25015,2010,0.4235513663967611
25017,2000,0.7363398699054726
25017,2010,0.6137923005019676
25019,2000,0.3832983193277311
25019,2010,0.3960872984663783
25021,2000,0.7448470570867958
25021,2010,0.6487739435045092
25023,2000,0.577528118403966
25023,2010,0.42743560057302304
25025,2000,0.6030527379397426
25025,2010,0.6144305652313015
25027,2000,0.5743239014438793
25027,2010,0.5236590729219888
26001,2000,0.21631538527178087
26001,2010,0.25214768780844454
26003,2000,0.5607381869803285
26003,2010,0.4950525986876367
26005,2000,0.38064638243505416
26005,2010,0.288381444779549
26007,2000,0.7794117647058824
26007,2010,0.5537198459355361
26009,2000,0.2735612289052358
26009,2010,0.2862595419847328
26011,2000,0.3573455324570039
26011,2010,0.47197936977168375
26013,2000,0.5609421449805625
26013,2010,0.57313769751693
26015,2000,0.21802484362611224
26015,2010,0.24024470620046304
26017,2000,0.5971749412202584
26017,2010,0.5399040558220671
26019,2000,0.2955369421177647
26019,2010,0.19657631954350926
26021,2000,0.4691818556751799
26021,2010,0.4721993712255999
26023,2000,0.29892764321750714
26023,2010,0.3238154172560113
26025,2000,0.33186578251259197
26025,2010,0.32869860297034065
26027,2000,0.2647150907952411
26027,2010,0.16162775132426901
