fips,inc_2014
18013,53107
18023,49669
18133,49914
18161,47083
18175,42424
18027,47104
18029,58000
18065,40247
18083,42997
18093,44553
18095,43440
18123,47309
18125,43065
18131,42910
18151,48750
18171,56642
18179,49050
18031,49631
18035,37900
18077,45306
18079,44758
18103,43862
18109,54986
18111,49769
18141,45012
18085,52706
18155,44447
18163,43067
18015,52806
18105,41857
18045,45660
18149,40357
18025,40905
18055,43470
18097,42378
19011,59186
19061,53410
19071,52221
19151,45500
19173,44939
19177,45057
19159,44032
19003,47335
19009,47556
19039,42430
19051,46048
19093,45912
19103,54985
19135,47297
19179,41519
19167,59272
19025,44934
19027,48998
19033,45012
19073,47255
19083,50941
06091,43107
06067,55615
06017,68507
06053,58582
31067,49021
31099,55670
31119,47622
31137,51396
31179,53808
31107,43709
31121,49637
31133,38462
31183,44107
32015,76558
32009,31528
32021,38664
32017,40550
32031,52910
32510,50108
33013,65226
33001,60782
33017,59580
34025,85605
34037,87397
34013,54499
34015,76213
34031,59513
34003,83686
34041,70934
34005,79612
35029,28489
35055,35823
35007,35189
35021,31500
35037,29042
29103,35597
29139,40114
29207,39229
29007,43139
29077,40512
29185,31875
29197,36060
29029,43498
29099,55563
29143,34224
29173,47837
30017,46125
30075,44167
30085,36825
30051,46250
30083,61438
49017,44914
19117,43280
19119,54344
49015,50653
51093,65910
51620,33133
51678,36840
51089,34344
51101,63560
51109,57126
51147,37238
51165,53728
51181,51527
51043,75508
51117,37756
51015,54018
51075,82460
51113,51641
51161,60950
51025,37028
51131,34656
51163,48550
51720,36148
53039,46368
53027,43379
53069,44500
53025,46772
53061,69443
54089,35040
54025,40256
54057,30713
54041,38006
54075,34761
54083,40146
54105,37117
54015,32933
54061,46166
54103,38066
54039,46583
54077,45806
54085,39118
54043,35623
54007,31984
54005,42740
54109,34620
55033,49897
55043,47266
55117,53029
13011,42826
13031,35642
13059,33430
13061,21300
13101,32667
13127,45588
13089,50799
13143,41482
13157,52857
13163,26796
13169,54512
13181,34596
13213,34478
13215,41362
13235,35430
13241,34043
13259,21880
13281,37425
13283,40143
13287,29763
13003,30403
13001,38461
13025,36301
13017,30643
13047,50180
13055,32496
13073,68516
13115,41046
13117,87657
13147,36867
13185,37248
13199,36606
13237,44058
13261,33694
06073,63996
06107,42863
06113,55508
06023,42153
06057,56949
06003,61343
06039,45490
13043,30518
13301,28929
13007,45526
13035,47385
13045,45009
13099,35000
13081,36280
13077,61662
13067,64657
13083,44992
13317,30729
13027,31686
13129,42414
13105,35170
13113,79993
13165,28910
13217,49208
13133,41390
13071,32233
13085,54457
13063,40314
13139,51036
15003,73581
15009,64567
15005,61250
16071,43078
16045,41969
16085,49722
16003,38583
38081,56845
39105,35970
39021,49840
39057,58775
39087,42981
39115,38696
39175,46904
39043,48204
39091,48416
39153,50082
39149,51266
39171,42455
39029,43707
39051,52872
39053,37494
39099,41350
39145,36945
39117,51444
39135,48147
39003,43648
39033,41377
39059,40420
39107,52033
39023,43011
39093,52610
39113,43281
39165,73177
39007,40304
40071,41806
40035,38273
40017,64200
40077,39563
19189,49208
19147,46334
19165,49599
19007,41525
19087,49036
19095,58553
19099,52430
19145,44786
19191,53735
19157,51650
19155,51939
06037,55870
06045,43290
06087,66923
06105,36862
06065,56592
06071,54100
06085,93854
06041,91529
06061,73747
06093,37495
06089,44556
06095,67341
06015,39302
06021,40106
06007,43165
06063,48032
06079,59454
06029,48574
06111,77335
06009,54936
06081,91421
06109,48493
06005,52964
08095,44390
08031,51800
08061,39375
08009,38625
08047,65851
08063,41495
08051,51371
08059,69698
08091,60701
08103,63910
08123,58100
08021,37357
08023,33594
08035,102626
08037,73774
08067,58456
08081,50123
08105,38673
08011,39053
08025,31534
08111,37679
08057,45606
08075,41749
08083,43431
08119,62559
08013,69407
08071,45707
08073,43701
08107,61095
08003,31400
08019,68531
08043,40569
30101,46917
30019,48643
30045,45670
40007,52386
40139,50172
40127,32462
40069,37845
40063,34439
40031,46302
40001,33325
40137,43519
40019,43280
40055,41020
40091,36718
40099,46536
40115,36616
40145,56189
40015,40170
19017,61619
19127,52354
19043,47725
19015,52714
19021,48010
19089,47300
19063,48545
19077,50238
19081,52057
19121,56661
19125,55419
19197,43082
19029,43960
19047,47437
19065,45443
19085,53506
19129,65160
19133,41238
19143,50700
19187,42112
19169,51270
19013,47002
19075,55896
19105,54264
19131,47326
19137,43566
19161,48581
19123,48750
19019,56393
19045,49849
19053,38275
19101,44688
19005,47886
19113,59560
19049,74876
19141,52458
20187,42146
20119,51326
20125,40716
20151,49519
20153,43555
20003,40567
20053,45417
20061,45660
20057,51374
20167,40369
20117,44615
20001,38712
20023,39681
20035,42157
20049,38182
20059,50415
20083,53190
55078,37740
55011,48585
55063,50769
55073,53779
55121,49493
55027,53189
55125,40501
30021,49955
30023,41015
30055,48194
30087,50924
30007,48211
42023,41157
42017,76824
42077,55681
42031,42880
42059,46485
42079,45118
42037,46367
42065,42295
42099,57417
42113,41786
44003,62976
44009,72784
45071,41971
45027,32243
45085,40662
45011,33639
45031,35494
45091,53568
45021,34766
45053,37801
45061,30939
45001,35409
46085,44922
46039,52717
46009,42795
46047,43239
46071,45610
46069,53036
46067,43688
46017,31758
46041,33704
46063,47917
46109,48441
46083,75877
46081,44267
46005,44258
46035,50061
46073,49236
55039,54529
55071,48629
55013,40722
55029,50078
55091,49321
55103,44785
55137,43982
55065,50154
55093,61613
55015,66250
55059,54653
56019,56708
56021,58324
56039,73572
51570,52529
51021,43508
51023,63011
51520,33616
51830,48057
51035,33495
51191,42458
51139,43063
51510,87319
51650,49879
51013,105120
51027,29678
51179,98721
51760,41331
51057,42143
51185,36248
51685,73460
51183,36972
51683,71215
51775,50590
51037,34820
51081,38933
53067,62286
53013,41071
16069,46608
16053,40718
16055,49292
16061,36159
16067,44220
16083,44138
16073,32589
16013,62489
16015,41194
16021,39204
16023,41000
16029,54481
16047,38447
16001,55805
16005,43953
16007,44974
16011,48088
16019,50897
16025,41250
16035,39750
16051,52495
16059,34457
16075,44326
16017,41879
16037,39432
16039,43516
16065,32052
16079,38006
16081,52316
16087,36483
17067,45741
17063,65197
17091,51000
17043,79016
17003,25495
17129,59989
17099,51232
17031,54828
17115,46696
17137,46524
17191,44535
17203,68119
17055,37333
17109,37959
17111,76345
08101,41974
08085,44885
08087,46223
08093,60800
08109,33398
08077,48610
08099,35408
08053,55682
08041,57487
08121,44271
08049,64109
08005,62213
08089,32594
08014,80430
10003,64857
17163,50728
17139,47438
17145,40532
17151,39395
17173,47411
17019,46680
17013,52661
17053,48908
17085,52065
17093,83844
17101,39569
17121,41783
17125,42476
17075,47184
17025,43189
17059,40721
17133,69592
17143,51454
40101,40133
40013,38743
41029,44086
41023,37258
41005,64700
41057,43037
41033,37447
41059,47185
41009,54605
41065,43226
41039,43685
41067,65272
41007,47337
48407,46969
48459,46834
48473,50939
48493,65760
48219,50485
48329,66966
48299,45205
48147,44432
48041,39060
48165,54434
48179,45179
48237,45130
48035,44339
48029,50867
48023,33019
48121,74662
48167,61744
48393,73182
48463,37078
48037,42917
48263,46842
48425,51190
48199,52438
48289,48763
48351,36890
48389,44950
48453,59620
48087,42798
48143,40711
09009,61646
10005,53505
10001,55169
11001,69235
09005,72068
09003,65499
09011,66693
09013,79988
09001,83163
12031,47582
12007,40481
12019,59103
12067,35720
12089,55256
12103,45574
12111,42665
12051,36504
12061,44645
12099,52878
12109,65575
12086,43099
12035,47733
12037,37815
12047,35629
12077,38990
12119,49874
12039,36146
12059,36236
12071,47908
12083,39339
12021,56250
12093,35490
12101,44518
12055,35911
12121,37879
12027,36114
12013,34053
12023,39194
12029,35000
12107,32714
12125,41476
12081,49228
12075,35483
12003,46865
12127,41714
12073,46620
12079,33520
46055,42950
46093,52967
46013,52469
46087,56603
46101,50651
46121,30539
46097,48241
47165,56193
47169,37211
47027,29812
47157,46213
47077,38696
48213,40299
48345,34853
48083,34692
48325,56338
48277,41130
48267,40000
47037,47434
47089,41426
47153,42182
47017,36168
47135,31750
47121,33061
47075,33922
47125,50693
47061,26856
47029,30888
47041,37409
47101,36114
47131,40327
47167,53133
47045,41426
47065,47880
47139,39434
47185,33933
47163,39577
36095,51873
36035,45722
36083,60140
36033,47110
36081,57210
36115,51494
36061,71656
36011,51792
36087,85808
36063,49091
36031,50322
36059,98401
36097,49225
36017,44427
36045,48613
17201,47523
17147,63002
17153,33946
17169,48575
17175,52956
17045,43075
17005,48120
17007,60166
17011,49921
17015,49629
17029,38174
17033,46057
17083,54391
17155,55360
17039,53129
17051,44603
17103,52004
17107,49882
17117,50911
17159,44514
17189,52761
17135,45158
17001,45472
17027,62407
17047,42779
17081,43173
17183,42548
17199,43855
17023,50412
17049,52374
17057,45938
17065,41801
17073,52518
17087,41414
17097,77873
17105,54723
17171,48500
17017,47443
17187,43683
18069,47356
18091,47117
18181,51250
18073,56214
18101,45113
18145,52341
18137,50364
18153,45176
18159,53340
18167,41175
18173,62747
18033,49561
18005,54488
18139,46021
01099,30569
01079,40356
01081,43641
01093,33819
01107,29839
01119,22865
01073,45239
01023,34325
01059,35450
01091,33714
01113,36066
01019,34983
01039,36256
01041,37349
01047,26494
01077,42703
01085,25678
01087,30254
01083,49461
18001,47964
18049,42585
18089,49617
18113,49102
18041,37833
18063,68342
18037,54186
18053,39885
18059,65517
18067,42078
48477,49236
48429,43082
48003,61250
48177,41263
48305,41541
48505,30758
48221,54397
48269,54583
48073,38949
48119,40988
48253,42287
48249,42463
48111,41105
48157,86407
48235,54886
48489,27627
48115,39746
48051,49533
48355,49368
48379,46531
48385,37019
48431,50509
48065,63424
48161,44072
48197,37656
48045,36696
48291,47722
48301,65625
48395,43371
48401,46924
48455,35223
48019,48587
48075,48682
48091,64987
48225,32855
48349,40976
48415,50829
48433,42321
48021,53382
48025,41738
48103,52451
50021,48308
50017,53114
50027,53610
49049,60830
49013,60700
49047,62363
49011,70388
01051,54159
01117,69723
01133,34064
01043,39415
01071,36874
01121,35896
01129,44731
01027,35286
01103,45341
01021,41785
01033,39914
27141,73621
27159,38661
27009,53006
27019,86391
27047,45569
27061,47122
27085,56234
27121,51789
27123,55460
27149,51181
27151,49752
27169,48476
27033,47350
27139,86510
27039,68587
27157,55994
27117,46800
27035,49186
27107,46758
27171,73085
27103,59963
27051,49632
27069,48893
27087,39924
27127,47999
27173,52160
27007,43990
27013,50977
27073,48426
27077,45119
27161,53830
27003,70464
27145,55455
27081,49122
27083,51182
27095,48763
27129,52000
27017,53429
27031,51913
28103,26231
28137,42902
28107,36651
28161,33900
28029,35199
28049,38021
28145,35389
28139,35024
28035,36538
