fips,edu_2018
26111,34.0
26135,10.7
26037,31.4
26057,14.0
26091,20.9
26117,13.0
26147,18.3
26161,55.2
26027,19.1
26143,14.9
26023,14.2
26075,21.4
26099,24.5
26013,14.5
26045,26.8
26053,19.8
27093,18.8
27131,27.5
27125,16.9
27027,33.5
27045,21.1
27119,24.1
27143,16.7
27165,15.3
27011,15.0
27021,22.4
27057,27.2
27091,20.1
27105,15.3
27141,27.4
27019,48.1
27085,17.9
27123,41.9
27169,29.8
27039,24.4
27035,24.3
27171,28.4
01115,16.5
25021,53.0
01043,13.7
01069,21.0
01125,30.3
01031,23.4
01021,14.2
01037,11.6
01055,17.7
01075,12.5
01013,16.1
01127,11.6
01063,10.1
01011,13.3
17135,15.6
17195,18.5
17001,24.8
17027,22.5
17037,31.4
17047,13.9
17079,17.5
17081,17.4
17183,15.1
17197,34.0
17199,22.6
17023,17.6
17041,19.0
17049,22.5
17057,17.6
17061,12.4
17065,18.3
17069,11.2
17073,22.6
17087,16.5
17095,18.5
17105,15.7
17171,15.0
17179,26.4
17187,23.0
18061,17.4
18091,17.9
18169,18.4
18073,14.9
18101,13.4
18127,28.2
18137,18.1
18147,14.9
21125,13.4
21103,12.2
21107,16.0
21109,12.2
21157,18.8
21163,18.2
21173,16.3
21181,10.2
21185,42.2
21187,9.9
21203,10.6
21209,28.6
21227,30.6
21003,14.6
21017,18.9
21029,14.2
21055,13.1
21075,13.3
21119,12.9
21165,11.3
21177,11.1
21193,12.3
21237,7.6
21051,9.5
21013,8.9
21057,13.1
21083,16.3
21129,10.3
21031,12.6
21061,10.8
21097,14.8
21023,13.7
21179,17.2
21231,12.8
21155,13.2
21221,16.9
21015,31.6
21113,29.5
21121,13.1
21133,11.7
21139,11.4
21195,13.0
21211,24.2
21005,20.3
21027,11.1
21073,29.8
21147,6.9
21151,30.5
21169,13.1
21189,16.2
21213,14.2
21049,20.1
21219,12.9
21041,8.8
21053,10.1
21077,11.6
22083,13.5
01049,12.7
01033,18.7
01045,17.0
01065,14.1
01053,12.7
01111,14.9
01097,22.9
01105,15.7
01029,13.7
01035,10.7
01005,12.2
01007,11.5
01015,18.0
01025,12.6
01057,12.9
27041,25.4
27051,19.4
27069,23.9
27079,22.4
27087,12.2
27025,20.5
27127,18.6
27173,16.1
27153,15.5
27007,28.1
27013,33.6
27055,24.0
27073,19.1
27077,19.3
27111,25.1
27161,20.5
27137,28.7
27003,29.7
27145,27.8
27037,41.8
27083,25.4
27095,15.3
27129,14.4
27017,22.5
27031,42.4
42111,15.5
29123,15.1
29217,17.7
29147,27.8
29041,18.4
29223,10.3
29201,14.5
29011,18.1
29039,15.3
29073,18.9
29121,15.7
29149,12.2
29186,17.7
29067,10.5
29083,15.5
29109,15.3
29169,25.9
29215,14.1
29027,22.2
45015,23.8
45067,14.4
45063,30.1
45073,24.6
45019,42.8
45043,27.2
45069,9.4
45007,21.4
45025,10.1
45047,23.5
45051,23.6
45055,19.9
45075,19.5
45083,23.8
45009,18.7
45013,40.3
45017,19.2
45033,11.1
45081,16.1
45079,37.7
45039,17.0
45049,11.4
45045,34.2
45057,26.9
45035,27.9
45041,23.1
45059,15.4
45065,20.2
45077,24.5
45087,12.1
45089,12.7
46003,20.6
46051,17.4
46123,21.5
46137,16.3
46115,22.2
46009,18.4
46011,39.2
46047,21.5
46057,20.3
46071,20.5
46033,25.0
46069,22.5
46049,28.9
46067,25.5
46129,23.2
46017,9.4
46037,20.6
46043,16.9
46063,26.1
46089,16.4
46109,17.2
46119,25.5
46083,39.4
46079,32.9
46081,34.7
27163,43.2
01017,13.2
27081,18.4
27089,19.0
27065,14.6
06115,16.7
06035,12.0
06097,34.9
06025,14.5
06001,46.0
06055,34.9
06091,18.7
06113,41.6
06057,36.6
06045,24.7
06037,31.8
06085,51.3
06093,22.5
06015,14.3
08015,33.5
08045,30.0
08059,44.1
08103,20.2
08021,20.2
08001,23.6
08037,48.1
08081,17.1
08017,20.0
08033,21.3
08057,16.8
08083,28.6
08013,60.8
08125,22.1
08107,50.4
08019,46.5
08101,22.0
08093,30.2
08077,27.4
08041,37.9
08005,42.2
10003,35.9
10001,23.6
09005,35.1
12099,35.7
12086,28.8
12037,17.1
12047,9.3
12119,31.1
12059,10.3
12071,27.8
12021,36.2
12101,23.4
12055,17.0
12027,11.4
12023,15.6
12107,12.4
12125,8.3
12075,12.6
12127,23.6
09011,33.3
09015,24.1
09007,41.5
09013,41.2
09001,47.4
12133,11.7
12031,29.2
12007,10.6
12009,29.3
12019,24.1
12067,15.8
12069,22.7
12089,28.2
12103,31.0
12105,20.0
12111,20.3
12043,9.9
12051,8.2
12061,28.3
12063,13.4
12109,43.7
12117,38.2
12005,22.8
12035,24.4
12045,17.7
12077,12.7
12097,20.5
12131,28.4
12039,16.7
12065,22.0
12083,19.4
12049,10.4
12093,11.4
12095,33.8
12041,14.2
12121,14.7
12001,42.5
12013,9.9
12015,23.2
12029,9.4
12085,33.0
12115,34.7
12081,29.3
12017,17.6
12003,13.4
12113,28.1
12073,45.7
12011,31.9
12087,33.3
12053,17.5
12057,32.7
12123,7.4
12129,18.4
13189,13.7
13211,20.8
13149,9.8
13095,21.4
18033,17.7
18159,23.0
18167,24.5
18173,29.6
18087,10.4
18139,13.0
18011,48.3
18089,22.1
18107,18.1
18001,15.3
18041,11.6
18021,16.8
18037,22.2
18047,19.8
18059,30.3
18067,21.2
18115,13.7
18121,12.2
18135,14.3
18007,16.9
18013,27.4
18133,16.1
18175,13.2
18027,13.8
18065,16.6
18083,16.4
18095,18.0
18125,13.7
18131,12.5
18151,20.6
36071,29.8
37087,25.0
55033,28.0
55043,23.0
55117,23.9
55078,17.2
55011,17.9
55063,34.3
55073,25.6
55121,19.4
55027,16.5
55125,27.1
55071,19.9
55013,20.0
55029,32.1
55039,22.7
55091,19.2
55103,18.9
55137,15.7
55065,18.9
55093,28.2
55015,28.7
55059,25.7
56019,28.8
56021,28.7
56039,57.4
48407,10.9
48459,17.0
48473,19.9
29153,12.2
29053,21.4
29075,18.0
29133,12.4
29017,9.4
29103,15.8
29139,13.7
29207,13.2
29007,14.5
29077,30.2
29185,13.4
29197,11.6
46045,25.5
46029,21.6
46019,20.6
46031,17.0
46021,28.8
46007,18.4
46055,15.1
46075,24.0
46093,27.2
46125,23.2
46013,29.3
46061,20.1
46087,23.4
46095,13.7
46101,21.0
46103,30.7
46127,30.4
46097,20.2
47031,19.6
47047,21.7
47067,11.5
47073,14.0
47091,11.3
47103,18.8
47111,10.0
47127,20.7
47147,18.6
47051,20.7
47009,24.0
47021,19.6
47019,16.8
47057,10.6
47055,15.1
47097,8.8
47099,12.5
47113,25.9
47115,11.6
47133,13.1
47137,8.7
47181,11.2
47187,59.0
47003,16.3
47059,15.3
47035,18.3
47175,8.5
47025,15.2
47081,11.0
47085,13.3
47141,25.4
47155,17.1
47161,14.9
47023,16.4
47039,12.8
47087,9.0
47109,12.7
47145,19.5
47011,21.9
47063,16.1
13187,26.2
12079,13.8
12033,26.4
12091,30.6
13201,12.3
13219,51.1
13151,28.3
13183,15.5
13257,22.1
13161,10.0
13037,9.4
13021,25.7
13197,13.1
13023,17.2
13119,13.5
13171,17.1
13107,12.4
13159,10.8
13179,18.3
13253,14.4
13289,9.4
13269,11.2
13279,15.8
13209,14.1
13247,26.5
13309,12.8
13011,12.8
13059,42.7
13127,29.6
13157,21.0
13169,20.1
13215,26.2
13259,11.2
13287,12.5
13003,9.9
13007,12.3
13043,14.1
13045,20.6
13081,13.7
13067,46.5
13083,13.9
13027,15.2
13105,10.8
13165,9.3
13217,19.6
13071,12.5
13063,19.5
13139,24.0
15009,26.6
16071,15.5
16045,14.8
16003,19.1
16053,14.9
16061,17.3
16073,11.2
16021,19.0
16029,19.9
16005,27.2
16019,30.1
16027,18.3
13255,16.4
13111,21.3
13153,27.3
13175,15.6
13271,8.4
13291,22.4
39029,14.8
39051,17.2
39053,15.3
39099,24.1
39145,15.0
39117,13.5
39135,15.8
39003,17.8
39033,14.8
39059,14.2
39107,16.7
39023,18.6
39093,24.0
39113,27.4
39165,42.3
39007,14.1
40071,19.1
40035,14.8
40017,26.8
40077,17.2
40139,22.3
40127,15.0
40069,17.2
40007,19.7
40063,12.9
40031,22.5
40001,11.6
40137,17.4
40019,20.6
40055,13.5
40091,14.2
40099,18.5
40115,14.1
40145,23.3
40015,16.3
40101,19.5
40013,22.8
41029,27.4
41023,18.8
41005,36.8
41057,21.0
41033,17.2
41059,16.2
41009,17.8
41065,20.5
41039,29.6
41067,43.7
48299,25.7
48493,20.5
48219,14.0
48329,27.4
48147,16.7
48041,40.8
48165,12.4
48179,13.3
48237,12.6
48035,18.5
48029,27.6
48023,19.7
48121,44.5
48167,30.0
48393,26.3
48463,15.8
48037,19.9
48263,23.6
47129,7.3
47173,8.5
47071,13.9
47043,15.4
47123,12.8
47079,17.1
47033,13.0
47095,10.4
47093,36.7
47107,15.8
47117,14.3
47143,15.2
47151,9.4
47001,23.5
47049,13.6
47053,17.8
47069,11.4
47105,26.3
47149,32.0
47159,12.4
47189,30.6
47171,14.8
35027,29.3
35005,17.8
35025,13.0
35049,40.9
35059,12.7
35051,20.5
35053,21.2
35041,25.1
35013,27.5
35028,66.5
35039,18.5
35047,22.7
35061,17.1
35057,15.6
35001,33.9
35035,19.0
35006,13.4
35011,9.8
35019,11.6
35003,22.2
36005,19.8
36067,35.5
36019,22.9
36099,20.9
36079,39.9
36043,21.0
36069,34.5
36101,23.1
36041,19.3
36013,21.7
36047,36.5
36107,25.5
36073,15.9
36091,41.4
36021,31.3
36049,16.3
56033,30.0
56031,21.7
56003,18.8
56011,22.4
56029,32.1
56001,49.9
56007,20.3
56015,24.5
56041,15.4
56043,21.5
56017,23.1
56013,23.5
56035,25.2
56045,19.2
72009,19.8
72059,23.0
72079,15.2
72001,17.9
72027,20.6
72067,22.3
72091,22.1
72105,16.5
72125,23.4
72013,22.8
72015,14.0
72054,12.5
72115,18.4
72099,18.8
72049,15.5
72123,17.9
72017,19.9
72153,24.6
72061,45.6
72023,26.0
72053,23.5
72109,15.8
72117,23.3
72007,17.6
72021,28.6
72035,22.9
72065,24.8
72075,25.5
72097,25.1
17137,19.9
17167,34.2
17157,12.8
17141,20.0
17193,15.2
17071,15.4
17113,44.8
17145,11.7
17161,23.2
17185,17.2
17035,15.8
17085,23.8
17101,13.5
17123,16.8
17021,16.6
17077,36.0
17143,30.4
17147,27.9
17175,17.5
17005,21.8
17015,18.1
17083,20.5
17051,11.7
17107,20.4
17165,17.8
17097,45.0
16057,45.1
22099,14.4
22115,16.8
36085,33.0
36119,48.2
36025,21.9
36057,17.5
36089,23.6
36109,52.7
36113,30.0
36023,26.9
36027,35.2
36055,37.7
36065,24.7
36111,32.2
36015,23.9
36051,25.4
36077,30.9
36039,22.1
36001,41.3
36003,20.2
36009,19.1
36053,27.0
36093,31.4
36037,21.5
36123,24.4
37079,10.5
37121,18.8
37041,19.8
54055,20.0
54097,16.8
54101,9.3
54003,21.0
54019,15.2
55051,20.0
55019,11.5
55109,33.7
55083,16.0
55069,18.3
55135,19.1
55005,19.9
55113,23.2
55047,19.3
55099,16.9
55077,14.2
55075,15.0
55079,30.5
55101,24.7
55139,27.3
55041,15.6
55045,23.0
55107,15.8
55115,16.1
55067,16.5
55087,28.9
55123,21.8
55021,23.2
55061,19.1
55009,29.6
55035,31.8
55085,27.1
72131,18.3
72047,16.8
72095,18.0
72113,26.6
72137,25.6
72133,24.1
13293,13.7
13303,14.0
13311,21.4
13225,19.4
13223,24.1
13229,11.9
13231,15.9
18171,18.9
18165,13.4
18179,18.1
18003,28.2
18031,19.6
18035,24.3
18043,29.5
18077,17.9
18079,11.1
18081,31.8
18103,12.7
18109,16.9
18051,17.4
18111,11.2
18117,12.3
18141,29.2
18085,22.7
18099,20.5
18155,9.9
18163,26.3
18009,13.6
18143,11.9
18105,45.6
18039,19.2
18025,11.4
18017,13.9
18097,30.4
18177,18.2
19023,17.5
19071,19.3
19079,24.3
19173,14.9
19175,17.2
19195,15.5
19159,20.6
19001,15.4
19037,16.9
19039,16.9
19059,31.3
19103,53.0
19107,18.2
22065,12.6
22033,34.7
22085,13.1
22003,12.7
22053,15.9
22093,14.3
22043,8.4
22125,22.2
22051,26.1
22011,17.5
22013,12.4
22015,25.6
22023,11.6
22037,12.6
22095,16.3
22075,19.6
22073,24.3
22117,11.7
22097,14.2
22001,13.4
22101,10.6
22103,33.5
22111,14.6
22017,23.5
22005,26.8
22055,32.1
22045,12.7
22061,36.5
22091,13.9
22119,15.1
22031,14.2
22047,14.5
22127,14.4
22063,18.3
22067,13.0
22071,36.8
22109,15.8
22019,21.9
22027,14.7
22009,12.1
22049,13.5
22077,15.2
22089,24.2
22057,16.6
22107,10.5
22059,12.2
23015,32.7
23027,29.6
23021,18.3
23003,18.9
23029,20.8
23013,31.0
23023,35.5
23011,27.1
23007,25.4
23009,32.3
24510,31.2
24039,15.7
55023,17.8
55129,22.3
55133,43.8
55127,28.3
55057,13.6
55111,23.8
55131,30.7
55017,20.1
55025,50.7
55031,24.0
55053,14.4
55049,24.3
55089,48.4
55097,32.0
55105,21.8
55119,14.7
55001,12.4
55007,30.5
55081,19.9
55141,21.6
55003,21.1
55037,18.3
55055,24.8
56005,19.2
56023,22.6
56025,22.7
56009,17.2
56027,16.6
56037,22.0
47177,14.0
47179,32.4
47183,21.5
47005,12.6
47007,12.9
47013,11.9
47015,13.8
47083,10.6
47119,21.8
48373,14.0
48391,11.8
48467,17.1
48055,14.8
48487,16.1
55095,20.4
48317,20.4
48383,10.6
48501,16.3
48189,16.5
48419,14.5
48387,12.6
48399,18.3
48435,17.7
48451,24.2
48469,20.1
48481,17.1
48485,23.0
48033,35.0
48315,14.9
48323,12.5
01101,32.1
01095,19.2
01009,12.6
01067,18.0
01089,41.7
01001,27.7
01123,18.3
01061,11.1
01131,12.5
02016,16.4
02060,22.3
02150,26.0
02188,11.7
02050,12.3
02185,16.6
02220,32.6
02090,32.6
02130,24.5
02170,21.2
02180,14.6
02070,19.3
02282,20.0
02164,15.8
02240,19.1
02020,35.3
02013,12.7
02261,30.6
02122,23.3
02230,33.7
02198,17.6
13019,11.8
13245,21.3
13251,14.2
13267,13.2
13295,15.9
13135,36.1
13013,17.6
13049,10.5
13065,11.1
13015,19.5
13097,27.1
13131,14.1
13141,8.8
13313,15.7
13193,8.6
13285,18.5
13145,29.9
13249,12.9
13321,10.4
13093,11.3
13109,15.5
13307,11.7
13103,20.1
13125,9.0
13239,9.1
13051,33.2
13167,10.4
13173,16.4
13195,18.0
13205,11.1
13277,16.5
13233,12.2
13263,12.0
13273,12.3
13275,23.1
13319,10.6
13221,16.9
13243,11.7
13299,13.9
13305,12.9
13315,11.4
13009,20.9
13031,27.4
13061,7.9
13101,8.8
13089,43.4
13143,14.0
13163,11.0
13181,13.5
13213,9.4
13235,12.4
13241,24.8
13281,26.2
13283,13.6
13155,14.3
13001,9.7
41007,24.6
47165,26.9
47169,16.8
47027,14.6
19027,22.2
19171,16.1
19179,18.0
19069,17.7
19031,23.0
19067,19.9
19073,20.1
19115,14.2
19119,21.4
19189,22.4
19165,20.8
19007,17.1
19095,19.1
19145,21.3
19191,29.7
19155,21.2
19127,19.0
19015,24.8
19021,19.6
19089,14.9
19077,19.8
19091,20.8
19121,23.9
51179,39.8
72063,34.2
72087,14.3
72005,23.7
72083,14.0
72149,20.1
72031,31.5
72069,22.8
72101,16.9
72139,34.6
72111,22.4
72135,30.0
02100,37.4
02110,39.5
02290,13.4
02068,43.5
02105,23.4
02275,20.7
04019,31.9
04007,18.5
04003,23.0
04001,11.7
04027,14.8
04017,15.8
05021,11.6
05043,20.6
05121,14.0
05009,16.0
05079,8.9
05035,18.0
05045,30.0
05089,17.2
05129,12.5
05007,32.4
05059,14.7
05087,12.5
24025,35.8
24001,18.3
42055,21.0
42119,25.5
42127,20.4
42009,14.2
42089,24.4
42061,16.9
42125,29.5
42101,28.6
42133,24.2
42063,22.6
42041,35.8
42003,40.7
42129,28.5
42053,7.4
42013,20.8
42073,21.4
42015,17.8
42021,21.4
42029,51.8
42011,24.5
42087,12.5
48255,14.4
48181,20.5
48297,13.2
48363,16.5
48123,12.8
48059,19.1
48067,16.4
48183,20.8
48313,13.6
48303,29.1
48257,20.7
48259,40.9
48153,15.9
48017,17.7
48071,21.5
48027,24.5
48061,17.3
48117,12.2
48141,22.8
48283,13.1
48443,15.3
48457,12.5
48483,16.6
48009,23.4
48043,39.4
48215,18.4
48423,25.8
48105,14.1
48207,13.4
48227,12.3
48333,18.2
48337,15.5
48365,15.5
48403,16.0
48421,19.7
48437,12.8
48231,19.3
48063,18.6
48195,14.3
48187,27.5
48077,18.6
48205,17.2
48217,17.1
48293,14.0
48347,24.5
48369,17.7
48367,26.8
48377,20.1
48465,18.6
48109,9.0
48135,15.6
48169,13.9
48173,23.2
48185,14.6
48085,51.7
48005,16.3
48101,15.3
48209,37.4
48039,29.7
48129,19.8
