fips,inc_2018
12061,52336
12063,39002
12109,77323
12117,63760
12005,51829
12035,53872
12045,44291
12077,37363
12097,50063
12131,53785
12039,40922
12065,48173
12083,43361
12049,37594
12093,40367
12095,54335
12041,42357
12121,42686
12001,49078
12013,38609
12015,49225
12029,38237
12085,57959
12115,58644
12081,56036
12017,41424
12003,61769
12113,66242
12073,51201
12011,57333
12087,67023
12053,46030
12057,56137
12123,36934
12129,62778
13189,39199
13211,62530
13149,48094
13095,37633
18033,53808
18159,55479
18167,43859
18173,70648
18087,60675
18139,50535
18011,80567
18089,54249
18107,53610
18001,51713
18041,43317
18021,53021
18037,58994
18047,58382
18059,73142
18067,50869
18115,61148
18121,48788
18135,45601
18007,46188
18013,61455
18133,56169
18175,47078
18027,51032
18065,48235
18083,46457
18095,47436
18125,52527
18131,48370
18151,56101
36071,76716
37087,49800
55033,56268
55043,52958
55117,58943
55078,43872
55011,57134
55063,55479
55073,59543
55121,55865
55027,58870
55125,44285
55071,53489
55013,49982
55029,58287
55039,59373
55091,53140
55103,51335
55137,51195
55065,59629
55093,72111
55015,72530
55059,60929
56019,55991
56021,64220
56039,83831
48407,44658
48459,50906
48473,57654
29153,32601
29053,48750
29075,42689
29133,32846
29017,42985
29103,40383
29139,45862
29207,40567
29007,43761
29077,44808
29185,38470
29197,39697
46045,68551
46029,54774
46019,44387
46031,35441
46021,52500
46007,48348
46055,37420
46075,41103
46093,59218
46125,55380
46013,56455
46061,63036
46087,62234
46095,31222
46101,58167
46103,55024
46127,69563
46097,51394
47031,47998
47047,59017
47067,28990
47073,40335
47091,34151
47103,45736
47111,36246
47127,52294
47147,61774
47051,49038
47009,54140
47021,58641
47019,36589
47057,42997
47055,47528
47097,37915
47099,41553
47113,46223
47115,48024
47133,36558
47137,41004
47181,38634
47187,109026
47003,48945
47059,40138
47035,43893
47175,37127
47025,36077
47081,41998
47085,41510
47141,40888
47155,45943
47161,42269
47023,45667
47039,40233
47087,36703
47109,36055
47145,50003
47011,48140
47063,42589
13187,47488
12079,35509
12033,49286
12091,62048
13201,42927
13219,88308
13151,68609
13183,55439
13257,43416
13161,36531
13037,31725
13021,39931
13197,44309
13023,45029
13119,40198
13171,41464
13107,34946
13159,43284
13179,45959
13253,34338
13289,33037
13269,33442
13279,36575
13209,40728
13247,57049
13309,27626
13011,45373
13059,36889
13127,50672
13157,62495
13169,53155
13215,45389
13259,25385
13287,38341
13003,34877
13007,37188
13043,32937
13045,49608
13081,35096
13067,75153
13083,44471
13027,34322
13105,37943
13165,27311
13217,53309
13071,35472
13063,45778
13139,59898
15009,77117
16071,51058
16045,43001
16003,45319
16053,49306
16061,41326
16073,40430
16021,43507
16029,59611
16005,49739
16019,56609
16027,49143
13255,42671
13111,45647
13153,58770
13175,37369
13271,30288
13291,44978
39029,46306
39051,60231
39053,42113
39099,44682
39145,39731
39117,56010
39135,55374
39003,50552
39033,42892
39059,43975
39107,59417
39023,48502
39093,56965
39113,49314
39165,83330
39007,44823
40071,45426
40035,41701
40017,71157
40077,42363
40139,50450
40127,37457
40069,40077
40007,51996
40063,39265
40031,52227
40001,32986
40137,46166
40019,49216
40055,38322
40091,37086
40099,51490
40115,39070
40145,61566
40015,44588
40101,42689
40013,43245
41029,50851
41023,45357
41005,76597
41057,47500
41033,43046
41059,51887
41009,59714
41065,50973
41039,49958
41067,78010
48299,52178
48493,72445
48219,48116
48329,78888
48147,50761
48041,46839
48165,59032
48179,47170
48237,51700
48035,50882
48029,55456
48023,40750
48121,83376
48167,69369
48393,73854
48463,41752
48037,47505
48263,45926
47129,40166
47173,41352
47071,39798
47043,50549
47123,38327
47079,40837
47033,42047
47095,34966
47093,54437
47107,41398
47117,49370
47143,39451
47151,35453
47001,49376
47049,35084
47053,41886
47069,38651
47105,56078
47149,63846
47159,46404
47189,71513
47171,39851
35027,42267
35005,43197
35025,59797
35049,59192
35059,37936
35051,30451
35053,36146
35041,40775
35013,39164
35028,115248
35039,
35047,31660
35061,45084
35057,37218
35001,51643
35035,42752
35006,37368
35011,31028
35019,24085
35003,42480
36005,38085
36067,59225
36019,55178
36099,54695
36079,102186
36043,51862
36069,63359
36101,51789
36041,57552
36013,45332
36047,56015
36107,60736
36073,51843
36091,80839
36021,63032
36049,52380
56033,58521
56031,47096
56003,53435
56011,64055
56029,62666
56001,46865
56007,60206
56015,49774
56041,58235
56043,53426
56017,51875
56013,54242
56035,78680
56045,52867
72009,19720
72059,16922
72079,13747
72001,12902
72027,16831
72067,19394
72091,19459
72105,19332
72125,15619
72013,18001
72015,16976
72054,20315
72115,16630
72099,14155
72049,23802
72123,16887
72017,16889
72153,14954
72061,33937
72023,16080
72053,19068
72109,15761
72117,21591
72007,17255
72021,26017
72035,21320
72065,17201
72075,20845
72097,14120
17137,48508
17167,60466
17157,52107
17141,59707
17193,47773
17071,52712
17113,65813
17145,48298
17161,52630
17185,51432
17035,53376
17085,57083
17101,45654
17123,55901
17021,52415
17077,37802
17143,54770
17147,69271
17175,52260
17005,58097
17015,51228
17083,56747
17051,44432
17107,57899
17165,41167
17097,86244
16057,45466
22099,47974
22115,47772
36085,79267
36119,92758
36025,48827
36057,45837
36089,49305
36109,58743
36113,59813
36023,54489
36027,78028
36055,57479
36065,53844
36111,63348
36015,53299
36051,56071
36077,53121
36039,53617
36001,64535
36003,47033
36009,47240
36053,60228
36093,63785
36037,59338
36123,54343
37079,38306
37121,44186
37041,42621
54055,39372
54097,40401
54101,34312
54003,60615
54019,40379
55051,40801
55019,51872
55109,81124
55083,57105
55069,56086
55135,57680
55005,50903
55113,44555
55047,53260
55099,46742
55077,49586
55075,47497
55079,48742
55101,59749
55139,57124
55041,44313
55045,62699
55107,44302
55115,54143
55067,46557
55087,63536
55123,50905
55021,65348
55061,63118
55009,59963
55035,55711
55085,54198
72131,14812
72047,15088
72095,19788
72113,17173
72137,24899
72133,17640
13293,36529
13303,38092
13311,46288
13225,42802
13223,66467
13229,44167
13231,58765
18171,61148
18165,48377
18179,56265
18003,53402
18031,54622
18035,42705
18043,61754
18077,51119
18079,49801
18081,68712
18103,47460
18109,62462
18051,52620
18111,53146
18117,45341
18141,50938
18085,58402
18099,54229
18155,47929
18163,46943
18009,42217
18143,47123
18105,47075
18039,55399
18025,43875
18017,47545
18097,46692
18177,44228
19023,55999
19071,54281
19079,56273
19173,48717
19175,47518
19195,54329
19159,52005
19001,51859
19037,55385
19039,51571
19059,58099
19103,61640
19107,51043
22065,27810
22033,52719
22085,39465
22003,41009
22053,39653
22093,50661
22043,40792
22125,55510
22051,52558
22011,50738
22013,30300
22015,53806
22023,55000
22037,48129
22095,54821
22075,52386
22073,41314
22117,34985
22097,33288
22001,41177
22101,40485
22103,67706
22111,43083
22017,40866
22005,76589
22055,54726
22045,45274
22061,34154
22091,39895
22119,30358
22031,44230
22047,47797
22127,35398
22063,63159
22067,33333
22071,39576
22109,48866
22019,49452
22027,27303
22009,38077
22049,38523
22077,44269
22089,66620
22057,53089
22107,23870
22059,36868
23015,55180
23027,51564
23021,39470
23003,39824
23029,41384
23013,55402
23023,62131
23011,52929
23007,48053
23009,53068
24510,48840
24039,42165
55023,48853
55129,48422
55133,84331
55127,61106
55057,51056
55111,56732
55131,74062
55017,57288
55025,70541
55031,52480
55053,52984
55049,62785
55089,82807
55097,57368
55105,55832
55119,51698
55001,43280
55007,52910
55081,58178
55141,53473
55003,43861
55037,49128
55055,63676
56005,79916
56023,64519
56025,60550
56009,63923
56027,39359
56037,73008
47177,37715
47179,46752
47183,38566
47005,33125
47007,42889
47013,38170
47015,49523
47083,43964
47119,54249
48373,46182
48391,48112
48467,51935
48055,52278
48487,48773
55095,56932
48317,69722
48383,70478
48501,68814
48189,47080
48419,40764
48387,37955
48399,41732
48435,60543
48451,51675
48469,55631
48481,49619
48485,46575
48033,81985
48315,37283
48323,38035
01101,47990
01095,42490
01009,48695
01067,48610
01089,63417
01001,58786
01123,43361
01061,38142
01131,27237
02016,85517
02060,84688
02150,78281
02188,62949
02050,54212
02185,75431
02220,71534
02090,77095
02130,70356
02170,75905
02180,58987
02070,58750
02282,65833
02164,46406
02240,71541
02020,83280
02013,69706
02261,82306
02122,66684
02230,72237
02198,54191
13019,37163
13245,40644
13251,37588
13267,38034
13295,43650
13135,67769
13013,57348
13049,40283
13065,25236
13015,55452
13097,62147
13131,42348
13141,31984
13313,46970
13193,31999
13285,43850
13145,74261
13249,41276
13321,46076
13093,35629
13109,39701
13307,35755
13103,65153
13125,41686
13239,30000
13051,54911
13167,39813
13173,39104
13195,51701
13205,37027
13277,42790
13233,43491
13263,36213
13273,38015
13275,40112
13319,37583
13221,44927
13243,30914
13299,39887
13305,44869
13315,36077
13009,39426
13031,41789
13061,25000
13101,34447
13089,59280
13143,46353
13163,34300
13181,41014
13213,45238
13235,38770
13241,40902
13281,43927
13283,37606
13155,32339
13001,39561
41007,52583
47165,64631
47169,52864
47027,31487
19027,57674
19171,55898
19179,45233
19069,53742
19031,65791
19067,48110
19073,54050
19115,53943
19119,64352
19189,51002
19165,55489
19007,41111
19095,58570
19145,49974
19191,62820
19155,57467
19127,54027
19015,61111
19021,54556
19089,52742
19077,57075
19091,52219
19121,64512
51179,106773
72063,33661
72087,17402
72005,16693
72083,13435
72149,19855
72031,29434
72069,19880
72101,20589
72139,31193
72111,17592
72135,28863
02100,64342
02110,88213
02290,40000
02068,84196
02105,63603
02275,57583
04019,51037
04007,42092
04003,48649
04001,32963
04027,44058
04017,40054
05021,33935
05043,43014
05121,36870
05009,43262
05079,45166
05035,39002
05045,51930
05089,35518
05129,36390
05007,64141
05059,41262
05087,43891
24025,85942
24001,44065
42055,59713
42119,56026
42127,54851
42009,49146
42089,63931
42061,48597
42125,61567
42101,43744
42133,63902
42063,46877
42041,68895
42003,58383
42129,58866
42053,38383
42013,47969
42073,48860
42015,51457
42021,45901
42029,96726
42011,61522
42087,47526
48255,52252
48181,54370
48297,55766
48363,45979
48123,53779
48059,44602
48067,45345
48183,49287
48313,49428
48303,50473
48257,65390
48259,82390
48153,48555
48017,46485
48071,76850
48027,54184
48061,37132
48117,51841
48141,44597
48283,51792
48443,33750
48457,43936
48483,49352
48009,64476
48043,43894
48215,38398
48423,53511
48105,51152
48207,46013
48227,51528
48333,41827
48337,51774
48365,51569
48403,33257
48421,56576
48437,38418
48231,51928
48063,42604
48195,39229
48187,70931
48077,51191
48205,59280
48217,48823
48293,42680
48347,43598
48369,54184
48367,74625
48377,27061
48465,45521
48109,33417
48135,60676
48169,55039
48173,75833
48185,50298
48085,94192
48005,47714
48101,34375
48209,65935
48039,79270
48129,43224
