fips,year,area
38061,2000,1823.93
38061,2010,1825.3
38063,2000,981.62
38063,2010,981.78
38065,2000,723.52
38065,2010,722.51
38067,2000,1118.75
38067,2010,1118.69
38069,2000,1017.82
38069,2010,1018.6
38071,2000,1184.85
38071,2010,1186.85
38073,2000,862.75
38073,2010,862.36
38075,2000,874.77
38075,2010,877.05
38077,2000,1436.71
38077,2010,1435.78
38079,2000,902.45
38079,2010,903.08
38081,2000,858.75
38081,2010,858.51
38083,2000,971.75
38083,2010,972.38
38085,2000,1094.12
38085,2010,1094.09
38087,2000,1217.94
38087,2010,1214.92
38089,2000,1338.16
38089,2010,1334.74
38091,2000,712.36
38091,2010,712.22
38093,2000,2221.4
38093,2010,2221.72
38095,2000,1024.55
38095,2010,1024.56
38097,2000,861.89
38097,2010,861.95
38099,2000,1281.74
38099,2010,1281.93
38101,2000,2012.88
38101,2010,2013.28
38103,2000,1271.28
38103,2010,1271.05
38105,2000,2070.46
38105,2010,2077.4
39000,2000,40948.38
39000,2010,40860.69
39001,2000,583.91
39001,2010,583.87
39003,2000,404.43
39003,2010,402.5
39005,2000,424.37
39005,2010,422.95
39007,2000,702.44
39007,2010,701.93
39009,2000,506.76
39009,2010,503.6
39011,2000,401.25
39011,2010,401.39
39013,2000,537.35
39013,2010,532.13
39015,2000,491.76
39015,2010,490.02
39017,2000,467.27
39017,2010,467.06
39019,2000,394.67
39019,2010,394.61
39021,2000,428.56
39021,2010,428.67
39023,2000,399.86
39023,2010,397.47
39025,2000,451.99
39025,2010,452.1
39027,2000,410.88
39027,2010,408.68
39029,2000,532.46
39029,2010,531.89
39031,2000,564.07
39031,2010,563.91
39033,2000,402.11
39033,2010,401.79
39035,2000,458.49
39035,2010,457.19
39037,2000,599.8
39037,2010,598.1
39039,2000,411.16
39039,2010,411.46
39041,2000,442.41
39041,2010,443.1
39043,2000,254.88
39043,2010,251.56
39045,2000,505.11
39045,2010,504.41
39047,2000,406.58
39047,2010,406.36
39049,2000,539.87
39049,2010,532.19
39051,2000,406.78
39051,2010,405.44
39053,2000,468.78
39053,2010,466.53
39055,2000,403.66
39055,2010,400.16
39057,2000,414.88
39057,2010,413.73
39059,2000,521.9
39059,2010,522.25
39061,2000,407.36
39061,2010,405.91
39063,2000,531.35
39063,2010,531.36
39065,2000,470.29
39065,2010,470.41
39067,2000,403.53
39067,2010,402.34
39069,2000,416.5
39069,2010,416.01
39071,2000,553.28
39071,2010,553.08
39073,2000,422.75
39073,2010,421.32
39075,2000,422.99
39075,2010,422.53
39077,2000,492.69
39077,2010,491.5
39079,2000,420.28
39079,2010,420.3
39081,2000,409.61
39081,2010,408.33
39083,2000,527.12
39083,2010,525.49
39085,2000,228.21
39085,2010,227.49
39087,2000,454.96
39087,2010,453.37
39089,2000,686.5
39089,2010,682.5
39091,2000,458.44
39091,2010,458.43
39093,2000,492.5
39093,2010,491.1
39095,2000,340.46
39095,2010,340.86
39097,2000,465.44
39097,2010,465.88
39099,2000,415.25
39099,2010,411.62
39101,2000,403.84
39101,2010,403.76
39103,2000,421.55
39103,2010,421.36
39105,2000,429.42
39105,2010,430.1
39107,2000,463.27
39107,2010,462.45
39109,2000,407.04
39109,2010,406.58
39111,2000,455.54
39111,2010,455.72
39113,2000,461.68
39113,2010,461.55
39115,2000,417.66
39115,2010,416.42
39117,2000,406.22
39117,2010,406.08
39119,2000,664.63
39119,2010,664.58
39121,2000,399
39121,2010,398.01
39123,2000,254.95
39123,2010,254.92
39125,2000,416.26
39125,2010,416.44
39127,2000,409.78
39127,2010,407.97
39129,2000,501.91
39129,2010,501.32
39131,2000,441.49
39131,2010,440.28
39133,2000,492.39
39133,2010,487.38
39135,2000,424.8
39135,2010,424.12
39137,2000,483.87
39137,2010,482.52
39139,2000,496.88
39139,2010,495.27
39141,2000,688.41
39141,2010,689.19
39143,2000,409.18
39143,2010,408.45
39145,2000,612.27
39145,2010,610.21
39147,2000,550.59
39147,2010,551.02
39149,2000,409.27
39149,2010,407.68
39151,2000,576.14
39151,2010,575.27
39153,2000,412.72
39153,2010,412.75
39155,2000,616.48
39155,2010,618.3
39157,2000,567.58
39157,2010,567.64
39159,2000,436.65
39159,2010,431.73
39161,2000,410.09
39161,2010,409.16
39163,2000,414.08
39163,2010,412.36
39165,2000,399.63
39165,2010,401.31
39167,2000,635.15
39167,2010,631.97
39169,2000,555.36
39169,2010,554.93
39171,2000,421.74
39171,2010,420.97
39173,2000,617.32
39173,2010,617.21
39175,2000,405.61
39175,2010,406.87
40000,2000,68667.06
40000,2010,68594.92
40001,2000,575.67
40001,2010,573.48
40003,2000,866.65
40003,2010,866.46
40005,2000,978.29
40005,2010,975.52
40007,2000,1814.36
40007,2010,1814.67
40009,2000,901.83
40009,2010,901.81
40011,2000,928.43
40011,2010,928.42
40013,2000,908.8
40013,2010,904.47
40015,2000,1278.33
40015,2010,1278.29
40017,2000,899.71
40017,2010,896.63
40019,2000,823.79
40019,2010,822.18
40021,2000,751.04
40021,2010,749.41
40023,2000,773.93
40023,2010,770.36
40025,2000,1835.04
40025,2010,1834.74
40027,2000,536.11
40027,2010,538.77
40029,2000,518.22
40029,2010,516.68
40031,2000,1069.35
40031,2010,1069.29
40033,2000,636.64
40033,2010,632.65
40035,2000,761.03
40035,2010,761.35
40037,2000,955.53
40037,2010,950.14
40039,2000,986.51
40039,2010,988.82
40041,2000,740.65
40041,2010,738.18
40043,2000,1000.13
40043,2010,999.48
40045,2000,1229.14
40045,2010,1231.52
40047,2000,1058.39
40047,2010,1058.47
40049,2000,807.49
40049,2010,802.12
40051,2000,1100.96
40051,2010,1100.5
40053,2000,1000.56
40053,2010,1000.87
40055,2000,639.36
40055,2010,639.32
40057,2000,537.82
40057,2010,537.19
40059,2000,1039
40059,2010,1039.02
40061,2000,577.03
40061,2010,576.52
40063,2000,806.73
40063,2010,804.65
40065,2000,802.68
40065,2010,802.65
40067,2000,758.75
40067,2010,758.83
40069,2000,644.5
40069,2010,642.94
40071,2000,918.7
40071,2010,919.73
40073,2000,903
40073,2010,898.16
40075,2000,1014.56
40075,2010,1015.23
40077,2000,722.17
40077,2010,722.08
40079,2000,1585.82
40079,2010,1589.21
40081,2000,957.74
40081,2010,952.31
40083,2000,744.45
40083,2010,743.83
40085,2000,515.38
40085,2010,514
40087,2000,569.67
40087,2010,570.7
40089,2000,1852.26
40089,2010,1850.01
40091,2000,620.01
40091,2010,618.5
40093,2000,956.76
40093,2010,954.99
40095,2000,371.11
40095,2010,371.08
40097,2000,656.14
40097,2010,655.39
40099,2000,418.25
40099,2010,416.46
40101,2000,813.85
40101,2010,810.45
40103,2000,731.9
40103,2010,731.9
40105,2000,564.95
40105,2010,565.78
40107,2000,624.76
40107,2010,618.57
40109,2000,709.09
40109,2010,708.82
40111,2000,696.97
40111,2010,697.35
40113,2000,2250.8
40113,2010,2246.36
40115,2000,471.32
40115,2010,470.82
40117,2000,569.44
40117,2010,567.96
40119,2000,686.34
40119,2010,684.7
40121,2000,1305.94
40121,2010,1305.46
40123,2000,719.64
40123,2010,720.44
40125,2000,787.7
40125,2010,787.67
40127,2000,1397.31
40127,2010,1395.84
40129,2000,1141.87
40129,2010,1141.14
40131,2000,674.95
40131,2010,675.63
40133,2000,632.51
40133,2010,632.84
40135,2000,673.82
40135,2010,673.27
40137,2000,874.04
40137,2010,870.24
40139,2000,2037.16
40139,2010,2041.26
40141,2000,871.97
40141,2010,871.13
40143,2000,570.3
40143,2010,570.25
40145,2000,562.91
40145,2010,561.56
40147,2000,416.82
40147,2010,415.45
40149,2000,1003.35
40149,2010,1003.17
40151,2000,1286.57
40151,2010,1286.45
40153,2000,1242.3
40153,2010,1242.4
41000,2000,95996.79
41000,2010,95988.01
41001,2000,3068.12
41001,2010,3068.36
41003,2000,676.46
41003,2010,675.94
41005,2000,1868.17
41005,2010,1870.32
41007,2000,827.23
41007,2010,829.05
41009,2000,656.72
41009,2010,657.36
41011,2000,1600.48
41011,2010,1596.17
41013,2000,2979.38
41013,2010,2979.09
41015,2000,1627.38
41015,2010,1627.46
41017,2000,3018.15
41017,2010,3018.19
41019,2000,5036.62
41019,2010,5036.08
41021,2000,1204.07
41021,2010,1204.81
41023,2000,4528.6
41023,2010,4528.54
41025,2000,10134.33
41025,2010,10133.17
41027,2000,522.35
41027,2010,521.95
41029,2000,2785.19
41029,2010,2783.55
41031,2000,1780.78
41031,2010,1780.79
41033,2000,1639.59
41033,2010,1639.67
41035,2000,5944.19
41035,2010,5941.05
41037,2000,8135.75
41037,2010,8138.98
41039,2000,4554
41039,2010,4553.12
41041,2000,979.57
41041,2010,979.77
41043,2000,2292.18
41043,2010,2290.13
41045,2000,9887.09
41045,2010,9887.53
41047,2000,1183.95
41047,2010,1182.33
41049,2000,2032.38
41049,2010,2031.61
41051,2000,435.23
41051,2010,431.3
41053,2000,741.03
41053,2010,740.79
41055,2000,823.21
41055,2010,823.69
41057,2000,1102.15
41057,2010,1102.58
41059,2000,3215.26
41059,2010,3215.51
41061,2000,2036.55
41061,2010,2036.61
41063,2000,3145.34
41063,2010,3146.19
41065,2000,2381.05
41065,2010,2381.52
41067,2000,723.75
41067,2010,724.23
41069,2000,1714.92
41069,2010,1714.75
41071,2000,715.56
41071,2010,715.86
42000,2000,44816.61
42000,2010,44742.7
42001,2000,520.01
42001,2010,518.67
42003,2000,730.17
42003,2010,730.08
42005,2000,653.93
42005,2010,653.2
42007,2000,434.21
42007,2010,434.71
42009,2000,1014.51
42009,2010,1012.3
42011,2000,858.88
42011,2010,856.51
42013,2000,525.8
42013,2010,525.8
42015,2000,1150.67
42015,2010,1147.4
42017,2000,607.38
42017,2010,604.31
42019,2000,788.53
42019,2010,788.6
42021,2000,688.02
42021,2010,688.35
42023,2000,397.16
42023,2010,396.23
42025,2000,381.04
42025,2010,381.46
42027,2000,1107.53
42027,2010,1109.92
42029,2000,755.97
42029,2010,750.51
42031,2000,602.44
42031,2010,600.83
42033,2000,1147.32
42033,2010,1144.72
42035,2000,890.87
42035,2010,887.98
42037,2000,485.55
42037,2010,483.11
42039,2000,1012.72
42039,2010,1012.3
42041,2000,550.17
42041,2010,545.46
42043,2000,525.29
42043,2010,525.05
42045,2000,184.21
42045,2010,183.84
42047,2000,828.65
42047,2010,827.36
42049,2000,801.95
42049,2010,799.15
42051,2000,790.14
42051,2010,790.34
42053,2000,428.12
42053,2010,427.19
42055,2000,771.92
42055,2010,772.22
42057,2000,437.57
42057,2010,437.55
42059,2000,575.86
42059,2010,575.95
42061,2000,874.05
42061,2010,874.64
42063,2000,829.27
42063,2010,827.03
42065,2000,655.48
42065,2010,652.43
42067,2000,391.59
42067,2010,391.35
42069,2000,458.63
42069,2010,459.08
42071,2000,949.06
42071,2010,943.81
42073,2000,360.46
42073,2010,358.18
42075,2000,361.86
42075,2010,361.83
42077,2000,346.66
42077,2010,345.17
42079,2000,890.81
42079,2010,890.33
42081,2000,1234.85
42081,2010,1228.59
42083,2000,981.57
42083,2010,979.2
42085,2000,671.82
42085,2010,672.58
42087,2000,411.86
42087,2010,411.03
42089,2000,608.5
42089,2010,608.29
42091,2000,483.12
42091,2010,483.04
42093,2000,130.75
42093,2010,130.24
42095,2000,373.8
42095,2010,369.67
42097,2000,459.91
42097,2010,458.37
42099,2000,553.52
42099,2010,551.45
42101,2000,135.09
42101,2010,134.1
42103,2000,546.81
42103,2010,544.96
42105,2000,1081.17
42105,2010,1081.32
42107,2000,778.36
42107,2010,778.63
42109,2000,331.2
42109,2010,328.71
42111,2000,1074.66
42111,2010,1074.37
42113,2000,449.94
42113,2010,449.94
42115,2000,822.86
42115,2010,823.44
42117,2000,1133.73
42117,2010,1133.79
42119,2000,316.73
42119,2010,315.98
42121,2000,675.04
42121,2010,674.28
42123,2000,883.45
42123,2010,884.14
42125,2000,857.09
42125,2010,856.99
42127,2000,729.22
42127,2010,725.6
42129,2000,1025.48
42129,2010,1027.55
42131,2000,397.2
42131,2010,397.32
42133,2000,904.45
42133,2010,904.18
44000,2000,1044.93
44000,2010,1033.81
44001,2000,24.68
44001,2010,24.16
44003,2000,170.17
44003,2010,168.53
44005,2000,104.05
44005,2010,102.39
44007,2000,413.27
44007,2010,409.5
44009,2000,332.75
44009,2010,329.24
45000,2000,30109.47
45000,2010,30060.7
45001,2000,508.03
45001,2010,490.48
45003,2000,1072.66
45003,2010,1071.03
45005,2000,408.2
45005,2010,408.09
45007,2000,718.02
45007,2010,715.43
45009,2000,393.25
45009,2010,393.37
45011,2000,548.41
45011,2010,548.39
45013,2000,586.86
45013,2010,576.28
45015,2000,1097.72
45015,2010,1098.86
45017,2000,380.22
45017,2010,381.15
45019,2000,918.51
45019,2010,916.09
45021,2000,392.69
45021,2010,392.66
45023,2000,580.52
45023,2010,580.66
45025,2000,798.6
45025,2010,799.08
45027,2000,607.21
45027,2010,606.94
45029,2000,1056.36
45029,2010,1056.49
45031,2000,561.14
45031,2010,561.15
45033,2000,404.84
45033,2010,404.87
45035,2000,574.73
45035,2010,573.23
45037,2000,501.89
45037,2010,500.41
45039,2000,686.59
45039,2010,686.28
45041,2000,799.84
45041,2010,799.96
45043,2000,814.83
45043,2010,813.55
45045,2000,790.08
45045,2010,785.12
45047,2000,455.52
45047,2010,454.73
45049,2000,559.78
45049,2010,559.9
45051,2000,1133.68
45051,2010,1133.9
45053,2000,656.12
45053,2010,655.32
45055,2000,726.26
45055,2010,726.56
45057,2000,548.99
45057,2010,549.16
45059,2000,715.11
45059,2010,713.8
45061,2000,410.3
45061,2010,410.18
45063,2000,699.25
45063,2010,698.91
45065,2000,359.56
45065,2010,359.13
45067,2000,489.06
45067,2010,489.23
45069,2000,479.71
45069,2010,479.67
45071,2000,630.77
45071,2010,630.04
45073,2000,625.41
45073,2010,626.33
45075,2000,1106.16
45075,2010,1106.1
45077,2000,496.89
45077,2010,496.41
45079,2000,756.41
45079,2010,757.07
45081,2000,452.48
45081,2010,452.78
45083,2000,810.93
45083,2010,807.93
45085,2000,665.41
45085,2010,665.07
45087,2000,514.12
45087,2010,514.17
45089,2000,933.9
45089,2010,934.16
45091,2000,682.45
45091,2010,680.6
46000,2000,75884.64
46000,2010,75811
46003,2000,708.18
46003,2010,708.43
46005,2000,1258.7
46005,2010,1258.71
46007,2000,1185.29
46007,2010,1184.71
46009,2000,563.34
46009,2010,563.7
46011,2000,794.46
46011,2010,792.21
46013,2000,1713.07
46013,2010,1712.98
46015,2000,818.96
46015,2010,817.24
46017,2000,470.59
46017,2010,471.38
46019,2000,2248.51
46019,2010,2249.9
46021,2000,735.79
46021,2010,733.68
46023,2000,1097.57
46023,2010,1097.49
46025,2000,957.92
46025,2010,957.6
46027,2000,411.6
46027,2010,412.19
46029,2000,687.67
46029,2010,688.5
46031,2000,2472.93
46031,2010,2469.69
46033,2000,1557.69
46033,2010,1557
46035,2000,435.44
46035,2010,435.56
46037,2000,1028.57
46037,2010,1027.87
46039,2000,623.55
46039,2010,622.69
46041,2000,2302.64
46041,2010,2302.49
46043,2000,433.53
46043,2010,431.8
46045,2000,1145.58
46045,2010,1125.96
46047,2000,1739.86
46047,2010,1739.92
46049,2000,1000.14
46049,2010,981.75
46051,2000,682.51
46051,2010,681.46
46053,2000,1015.93
46053,2010,1014.96
46055,2000,1812.97
46055,2010,1810.53
46057,2000,506.86
46057,2010,507.23
46059,2000,1436.58
46059,2010,1436.61
46061,2000,434.76
46061,2010,434.51
46063,2000,2670.5
46063,2010,2671.38
46065,2000,740.92
46065,2010,741.56
46067,2000,812.82
46067,2010,812.9
46069,2000,860.97
46069,2010,860.52
46071,2000,1869.13
46071,2010,1863.91
46073,2000,529.91
46073,2010,526.23
46075,2000,970.52
46075,2010,969.68
46077,2000,838.37
46077,2010,832.24
46079,2000,563.23
46079,2010,563.28
46081,2000,800.04
46081,2010,800.04
46083,2000,578.09
46083,2010,577.28
46085,2000,1639.96
46085,2010,1641.94
46087,2000,574.52
46087,2010,574.2
46089,2000,1136.94
46089,2010,1136.64
46091,2000,837.71
46091,2010,838.07
46093,2000,3470.63
46093,2010,3470.98
46095,2000,1306.49
46095,2010,1307.31
46097,2000,570.34
46097,2010,570.31
46099,2000,809.67
46099,2010,807.15
46101,2000,519.67
46101,2010,519.39
46103,2000,2776.15
46103,2010,2776.55
46105,2000,2871.62
46105,2010,2870.48
46107,2000,866.49
46107,2010,861.14
46109,2000,1101.28
46109,2010,1101.04
46111,2000,569.01
46111,2010,569.32
46113,2000,2093.88
46113,2010,2093.9
46115,2000,1503.87
46115,2010,1503.93
46117,2000,1443.28
46117,2010,1444.43
46119,2000,1006.9
46119,2010,1006.82
46121,2000,1388.12
46121,2010,1388.56
46123,2000,1613.52
46123,2010,1612.45
46125,2000,616.82
46125,2010,617.06
46127,2000,460.38
46127,2010,460.54
46129,2000,707.81
46129,2010,708.63
46135,2000,521.55
46135,2010,521.16
46137,2000,1962.33
46137,2010,1961.27
47000,2000,41217.12
47000,2010,41234.9
47001,2000,337.51
47001,2010,337.16
47003,2000,473.67
47003,2010,473.64
47005,2000,394.84
47005,2010,394.14
47007,2000,406.32
47007,2010,406.43
47009,2000,558.56
47009,2010,558.71
47011,2000,328.72
47011,2010,328.76
47013,2000,480.07
47013,2010,480.19
47015,2000,265.64
47015,2010,265.64
47017,2000,599.02
47017,2010,599.25
47019,2000,341.05
47019,2010,341.2
47021,2000,302.66
47021,2010,302.44
47023,2000,288.52
47023,2010,285.74
47025,2000,434.28
47025,2010,434.58
47027,2000,236.11
47027,2010,236.54
47029,2000,434.4
47029,2010,434.57
47031,2000,428.84
47031,2010,428.96
47033,2000,265.27
47033,2010,265.54
47035,2000,681.61
47035,2010,681.03
47037,2000,502.26
47037,2010,504.03
47039,2000,333.9
47039,2010,333.85
47041,2000,304.57
47041,2010,304.35
47043,2000,489.87
47043,2010,489.9
47045,2000,510.5
47045,2010,512.33
47047,2000,704.5
47047,2010,704.79
47049,2000,498.64
47049,2010,498.61
47051,2000,554.52
47051,2010,554.54
47053,2000,602.67
47053,2010,602.74
47055,2000,610.93
47055,2010,610.93
47057,2000,280.33
47057,2010,280.6
47059,2000,621.69
47059,2010,622.17
47061,2000,360.56
47061,2010,360.53
47063,2000,161.03
47063,2010,161.18
47065,2000,542.44
47065,2010,542.43
47067,2000,222.29
47067,2010,222.34
47069,2000,667.55
47069,2010,667.77
47071,2000,577.86
47071,2010,577.32
47073,2000,486.66
47073,2010,486.98
47075,2000,533.2
47075,2010,533.11
47077,2000,520.02
47077,2010,520.07
47079,2000,561.68
47079,2010,562.1
47081,2000,612.52
47081,2010,612.5
47083,2000,200.21
47083,2010,200.29
47085,2000,532.22
47085,2010,530.98
47087,2000,308.88
47087,2010,308.32
47089,2000,273.81
47089,2010,274.08
47091,2000,298.47
47091,2010,298.48
47093,2000,508.46
47093,2010,508.22
47095,2000,163.42
47095,2010,165.78
47097,2000,470.45
47097,2010,471.99
47099,2000,617.17
47099,2010,617.13
47101,2000,282.09
47101,2010,282.09
47103,2000,570.23
47103,2010,570.34
47105,2000,228.88
47105,2010,229.22
47107,2000,430.28
47107,2010,430.13
47109,2000,560.04
47109,2010,562.86
47111,2000,307.13
47111,2010,307.14
47113,2000,557
47113,2010,557.12
47115,2000,498.36
47115,2010,498.16
47117,2000,375.36
47117,2010,375.46
47119,2000,612.86
47119,2010,613.14
47121,2000,194.86
47121,2010,195.12
47123,2000,634.91
47123,2010,635.57
47125,2000,539.28
47125,2010,539.18
47127,2000,129.18
47127,2010,129.22
47129,2000,522.04
47129,2010,522.18
47131,2000,544.91
47131,2010,544.73
47133,2000,433.38
47133,2010,433.48
47135,2000,414.89
47135,2010,414.73
47137,2000,162.92
47137,2010,162.98
47139,2000,435.05
47139,2010,434.68
47141,2000,401.05
47141,2010,401.1
47143,2000,315.94
47143,2010,315.38
47145,2000,360.98
47145,2010,360.71
47147,2000,476.47
47147,2010,476.29
47149,2000,618.91
47149,2010,619.36
47151,2000,532.09
47151,2010,532.3
47153,2000,265.85
47153,2010,265.86
47155,2000,592.29
47155,2010,592.5
47157,2000,754.53
47157,2010,763.17
47159,2000,314.41
47159,2010,314.29
47161,2000,458.48
47161,2010,459.33
47163,2000,413.02
47163,2010,413.36
47165,2000,529.3
47165,2010,529.45
47167,2000,459.37
47167,2010,458.37
47169,2000,114.24
47169,2010,114.19
47171,2000,186.14
47171,2010,186.17
47173,2000,223.56
47173,2010,223.55
47175,2000,273.46
47175,2010,273.42
47177,2000,432.69
47177,2010,432.68
47179,2000,326.31
47179,2010,326.47
47181,2000,733.96
47181,2010,734.1
47183,2000,580.19
47183,2010,580.36
47185,2000,376.58
47185,2010,376.67
47187,2000,582.68
47187,2010,582.6
47189,2000,570.57
47189,2010,570.83
48000,2000,261797.12
48000,2010,261231.71
48001,2000,1070.79
48001,2010,1062.6
48003,2000,1500.64
48003,2010,1500.71
48005,2000,801.56
48005,2010,797.78
48007,2000,251.86
48007,2010,252.07
48009,2000,909.7
48009,2010,903.11
48011,2000,913.63
48011,2010,909.11
48013,2000,1232.12
48013,2010,1219.54
48015,2000,652.59
48015,2010,646.51
48017,2000,826.69
48017,2010,826.8
48019,2000,791.73
48019,2010,790.96
48021,2000,888.35
48021,2010,888.15
48023,2000,870.77
48023,2010,867.48
48025,2000,880.14
48025,2010,880.24
48027,2000,1059.72
48027,2010,1051.02
48029,2000,1246.82
48029,2010,1239.82
48031,2000,711.24
48031,2010,709.25
48033,2000,898.8
48033,2010,897.44
48035,2000,989.18
48035,2010,982.98
48037,2000,887.87
48037,2010,885.01
48039,2000,1386.4
48039,2010,1357.7
48041,2000,585.78
48041,2010,585.45
48043,2000,6192.61
48043,2010,6183.73
48045,2000,900.25
48045,2010,900
48047,2000,943.28
48047,2010,943.36
48049,2000,943.85
48049,2010,944.43
48051,2000,665.54
48051,2010,659.03
48053,2000,996.04
48053,2010,994.26
48055,2000,545.73
48055,2010,545.26
48057,2000,512.31
48057,2010,506.84
48059,2000,898.62
48059,2010,899.37
48061,2000,905.76
48061,2010,890.92
48063,2000,197.51
48063,2010,195.83
48065,2000,923.19
48065,2010,920.22
48067,2000,937.35
48067,2010,936.96
48069,2000,898.31
48069,2010,894.43
48071,2000,599.31
48071,2010,597.14
48073,2000,1052.22
48073,2010,1052.91
48075,2000,710.34
48075,2010,696.41
48077,2000,1097.82
48077,2010,1088.72
48079,2000,775.22
48079,2010,775.15
48081,2000,898.81
48081,2010,911.47
48083,2000,1260.2
48083,2010,1261.95
48085,2000,847.56
48085,2010,841.23
48087,2000,918.8
48087,2010,918.44
48089,2000,962.95
48089,2010,960.27
48091,2000,561.45
48091,2010,559.48
48093,2000,937.69
48093,2010,937.75
48095,2000,991.45
48095,2010,983.8
48097,2000,873.64
48097,2010,874.76
48099,2000,1051.76
48099,2010,1052.07
48101,2000,901.18
48101,2010,900.56
48103,2000,785.56
48103,2010,785.07
48105,2000,2807.42
48105,2010,2807.33
48107,2000,899.51
48107,2010,900.2
48109,2000,3812.46
48109,2010,3812.8
48111,2000,1504.69
48111,2010,1503.26
48113,2000,879.6
48113,2010,871.28
48115,2000,902.06
48115,2010,900.31
48117,2000,1497.34
48117,2010,1496.87
48119,2000,277.08
48119,2010,256.83
48121,2000,888.54
48121,2010,878.43
48123,2000,909.18
48123,2010,908.98
48125,2000,904.21
48125,2010,901.72
48127,2000,1330.91
48127,2010,1328.88
48129,2000,929.77
48129,2010,926.89
48131,2000,1792.71
48131,2010,1793.48
48133,2000,926.01
48133,2010,926.49
48135,2000,901.06
48135,2010,897.69
48137,2000,2119.75
48137,2010,2117.86
48139,2000,939.91
48139,2010,935.49
48141,2000,1013.11
48141,2010,1012.69
48143,2000,1086.33
48143,2010,1083.07
48145,2000,769.09
48145,2010,765.48
48147,2000,891.45
48147,2010,890.84
48149,2000,950.03
48149,2010,950.01
48151,2000,901.16
48151,2010,898.94
48153,2000,992.19
48153,2010,992.14
48155,2000,706.68
48155,2010,704.4
48157,2000,874.64
48157,2010,861.48
48159,2000,285.66
48159,2010,284.39
48161,2000,877.43
48161,2010,877.74
48163,2000,1133.02
48163,2010,1133.5
48165,2000,1502.35
48165,2010,1502.38
48167,2000,398.47
48167,2010,378.36
48169,2000,895.56
48169,2010,893.41
48171,2000,1061.06
48171,2010,1058.21
48173,2000,900.75
48173,2010,900.22
48175,2000,853.52
48175,2010,852.01
48177,2000,1067.75
48177,2010,1066.69
48179,2000,928.28
48179,2010,925.97
48181,2000,933.51
48181,2010,932.8
48183,2000,274.03
48183,2010,273.3
48185,2000,793.6
48185,2010,787.46
48187,2000,711.14
48187,2010,711.3
48189,2000,1004.65
48189,2010,1004.68
48191,2000,903.09
48191,2010,883.49
48193,2000,835.71
48193,2010,835.91
48195,2000,919.8
48195,2010,919.81
48197,2000,695.38
48197,2010,695.11
48199,2000,894.33
48199,2010,890.57
48201,2000,1728.83
48201,2010,1703.48
48203,2000,898.71
48203,2010,899.95
48205,2000,1462.25
48205,2010,1462.03
48207,2000,902.97
48207,2010,903.13
48209,2000,677.87
48209,2010,677.98
48211,2000,909.68
48211,2010,906.29
48213,2000,874.24
48213,2010,873.75
48215,2000,1569.75
48215,2010,1570.87
48217,2000,962.36
48217,2010,958.86
48219,2000,908.28
48219,2010,908.39
48221,2000,421.61
48221,2010,420.64
48223,2000,782.4
48223,2010,767.17
48225,2000,1230.89
48225,2010,1230.91
48227,2000,902.84
48227,2010,900.79
48229,2000,4571
48229,2010,4570.98
48231,2000,841.16
48231,2010,840.32
48233,2000,887.37
48233,2010,887.42
48235,2000,1051.48
48235,2010,1051.56
48237,2000,916.61
48237,2010,910.66
48239,2000,829.49
48239,2010,829.44
48241,2000,937.4
48241,2010,938.85
48243,2000,2264.43
48243,2010,2264.56
48245,2000,903.55
48245,2010,876.3
48247,2000,1136.11
48247,2010,1136.14
48249,2000,864.52
48249,2010,864.97
48251,2000,729.42
48251,2010,724.69
48253,2000,930.99
48253,2010,928.55
48255,2000,750.32
48255,2010,747.56
48257,2000,786.04
48257,2010,780.7
48259,2000,662.44
48259,2010,662.45
48261,2000,1456.77
48261,2010,1458.33
48263,2000,902.33
48263,2010,902.51
48265,2000,1106.12
48265,2010,1103.32
48267,2000,1250.7
48267,2010,1250.99
48269,2000,912.29
48269,2010,910.87
48271,2000,1363.44
48271,2010,1360.06
48273,2000,870.97
48273,2010,881.31
48275,2000,849
48275,2010,850.62
48277,2000,916.81
48277,2010,907.19
48279,2000,1016.21
48279,2010,1016.18
48281,2000,712.04
48281,2010,712.84
48283,2000,1488.85
48283,2010,1486.69
48285,2000,969.9
48285,2010,969.71
48287,2000,628.5
48287,2010,629.02
48289,2000,1072.04
48289,2010,1073.15
48291,2000,1159.68
48291,2010,1158.42
48293,2000,908.88
48293,2010,905.29
48295,2000,932.11
48295,2010,932.18
48297,2000,1036.3
48297,2010,1039.7
48299,2000,934.76
48299,2010,934.03
48301,2000,673.08
48301,2010,668.93
48303,2000,899.49
48303,2010,895.6
48305,2000,891.88
48305,2010,891.87
48307,2000,1069.31
48307,2010,1065.6
48309,2000,1041.88
48309,2010,1037.1
48311,2000,1113
48311,2010,1139.43
48313,2000,469.65
48313,2010,466.07
48315,2000,381.21
48315,2010,380.88
48317,2000,914.78
48317,2010,914.94
48319,2000,932.07
48319,2010,928.8
48321,2000,1114.46
48321,2010,1100.28
48323,2000,1280.08
48323,2010,1279.26
48325,2000,1327.76
48325,2010,1325.36
48327,2000,901.91
48327,2010,902.03
48329,2000,900.25
48329,2010,900.3
48331,2000,1016.71
48331,2010,1016.93
48333,2000,748.11
48333,2010,748.26
48335,2000,910.04
48335,2010,911.09
48337,2000,930.66
48337,2010,930.91
48339,2000,1044.03
48339,2010,1041.74
48341,2000,899.66
48341,2010,899.69
48343,2000,254.51
48343,2010,251.99
