fips,edu_2022
38011,21.8
38013,24.7
38015,37.3
38017,42.6
38019,23.6
38021,26.7
38023,21.3
38025,19.0
38027,26.9
38029,18.1
38031,22.4
38033,23.6
38035,36.7
38037,21.1
38039,26.7
38041,17.7
38043,18.7
38045,25.3
38047,24.3
38049,19.4
38051,16.7
38053,24.6
38055,22.2
38057,19.9
38059,26.7
38061,22.7
38063,28.6
38065,21.6
38067,21.9
38069,29.4
38071,25.5
38073,21.2
38075,22.8
38077,24.0
38079,16.2
38081,18.4
38083,14.3
38085,11.5
38087,22.8
38089,25.2
38091,30.0
38093,24.5
38095,17.1
38097,30.6
38099,17.9
38101,29.4
38103,21.6
38105,24.5
39001,15.2
39003,19.1
39005,21.9
39007,15.7
39009,34.3
39011,20.7
39013,17.4
39015,14.5
39017,31.9
39019,13.5
39021,18.1
39023,18.6
39025,30.2
39027,20.6
39029,16.5
39031,16.5
39033,14.8
39035,35.2
39037,16.3
39039,18.9
39041,57.4
39043,26.5
39045,31.1
39047,13.7
39049,41.7
39051,18.3
39053,18.2
39055,39.4
39057,41.2
39059,14.9
39061,40.3
39063,28.5
39065,18.5
39067,11.7
39069,18.1
39071,15.2
39073,14.7
39075,11.1
39077,15.5
39079,15.9
39081,19.5
39083,23.7
39085,29.9
39087,18.2
39089,29.5
39091,18.9
39093,27.2
39095,28.0
39097,20.4
39099,26.2
39101,13.5
39103,35.9
39105,11.5
39107,20.4
39109,24.7
39111,10.7
39113,30.0
39115,11.2
39117,16.9
39119,19.3
39121,13.1
39123,26.9
39125,15.4
39127,14.8
39129,19.6
39131,14.0
39133,31.7
39135,18.8
39137,25.9
39139,17.8
39141,16.5
39143,18.3
39145,17.6
39147,18.9
39149,20.7
39151,24.1
39153,34.6
39155,20.0
39157,19.7
39159,39.3
39161,17.2
39163,15.4
39165,44.7
39167,20.5
39169,24.0
39171,14.4
39173,37.5
39175,21.2
40001,10.9
40003,20.7
40005,14.8
40007,22.7
40009,15.2
40011,17.8
40013,23.8
40015,15.1
40017,32.0
40019,19.6
40021,28.6
40023,14.7
40025,31.7
40027,35.2
40029,17.2
40031,23.8
40033,18.2
40035,13.4
40037,18.0
40039,31.1
40041,18.7
40043,19.5
40045,19.0
40047,22.7
40049,16.4
40051,22.1
40053,22.4
40055,9.4
40057,14.8
40059,23.0
40061,14.7
40063,14.6
40065,24.2
40067,16.7
40069,20.9
40071,18.1
40073,22.9
40075,17.9
40077,12.8
40079,15.2
40081,15.9
40083,30.7
40085,15.3
40087,26.8
40089,15.7
40091,13.6
40093,18.3
40095,15.6
40097,15.4
40099,17.5
40101,20.2
40103,19.7
40105,16.8
40107,12.5
40109,34.2
40111,16.0
40113,20.1
40115,15.4
40117,16.4
40119,38.6
40121,19.0
40123,28.8
40125,20.9
40127,14.0
40129,22.3
40131,25.1
40133,14.8
40135,15.0
40137,18.9
40139,24.5
40141,18.2
40143,33.2
40145,26.1
40147,30.7
40149,19.6
40151,32.1
40153,19.3
41001,24.4
41003,53.8
41005,39.2
41007,25.7
41009,18.4
41011,20.6
41013,20.9
41015,23.7
41017,40.8
41019,18.9
41021,21.9
41023,19.3
41025,14.2
41027,38.3
41029,30.0
41031,21.2
41033,18.6
41035,20.8
41037,19.8
41039,33.0
41041,28.9
41043,20.4
41045,14.6
41047,25.0
41049,11.3
41051,47.7
41053,31.0
41055,16.0
41057,23.8
41059,18.2
41061,23.8
41063,32.0
41065,22.0
41067,45.8
41069,20.0
41071,29.3
42001,24.4
42003,43.8
42005,18.6
42007,26.8
42009,16.1
42011,26.8
42013,23.4
42015,20.0
42017,43.3
42019,38.3
42021,22.7
42023,10.9
42025,18.3
42027,46.2
42029,56.1
42031,22.7
42033,19.1
42035,20.3
42037,25.5
42039,20.6
42041,38.7
42043,33.3
42045,40.9
42047,18.5
42049,29.6
42051,18.6
42053,11.6
42055,23.0
42057,16.3
42059,21.1
42061,18.1
42063,26.2
42065,17.0
42067,14.3
42069,29.9
42071,30.5
42073,22.0
42075,22.9
42077,32.4
42079,24.5
42081,24.4
42083,19.5
42085,24.1
42087,13.2
42089,26.6
42091,51.4
42093,36.4
42095,32.8
42097,18.5
42099,18.3
42101,33.6
42103,27.4
42105,16.7
42107,18.5
42109,21.0
42111,17.2
42113,18.9
42115,19.9
42117,21.3
42119,25.1
42121,19.4
42123,19.0
42125,32.4
42127,20.8
42129,31.2
42131,21.5
42133,26.3
44001,51.4
44003,33.6
44005,52.1
44007,31.2
44009,48.6
45001,19.1
45003,29.6
45005,10.8
45007,26.1
45009,17.9
45011,14.3
45013,43.4
45015,28.4
45017,19.1
45019,48.1
45021,17.2
45023,13.9
45025,12.9
45027,16.6
45029,15.7
45031,19.0
45033,11.9
45035,29.4
45037,19.9
45039,14.7
45041,23.8
45043,31.0
45045,39.3
45047,24.2
45049,11.6
45051,25.4
45053,23.3
45055,21.3
45057,30.1
45059,17.9
45061,14.4
45063,32.6
45065,21.3
45067,13.7
45069,8.3
45071,22.5
45073,27.8
45075,19.2
45077,27.5
45079,40.2
45081,19.2
45083,25.2
45085,23.1
45087,13.9
45089,15.2
45091,36.9
46003,18.2
46005,25.5
46007,18.4
46009,20.1
46011,42.4
46013,32.8
46015,25.7
46017,6.8
46019,18.2
46021,28.4
46023,24.7
46025,18.7
46027,40.0
46029,20.2
46031,17.2
46033,30.5
46035,23.3
46037,22.4
46039,23.7
46041,17.9
46043,20.6
46045,28.1
46047,19.9
46049,22.2
46051,24.4
46053,19.1
46055,16.6
46057,21.9
46059,25.3
46061,21.1
46063,27.3
46065,35.4
46067,25.8
46069,20.3
46071,15.6
46073,16.8
46075,33.9
46077,23.0
46079,34.5
46081,36.7
46083,41.8
46085,23.2
46087,27.7
46089,20.5
46091,23.3
46093,27.4
46095,11.9
46097,16.5
46099,34.2
46101,27.0
46102,8.1
46103,33.4
46105,20.2
46107,24.3
46109,16.5
46111,19.9
46115,25.1
46117,26.9
46119,21.5
46121,14.7
46123,17.1
46125,26.4
46127,35.4
46129,27.7
46135,27.3
46137,14.9
47001,24.5
47003,17.1
47005,11.1
47007,10.3
47009,26.0
47011,23.9
47013,12.9
47015,17.5
47017,19.8
47019,21.1
47021,22.9
47023,16.4
47025,18.8
47027,12.3
47029,11.7
47031,23.3
47033,15.5
47035,18.1
47037,46.0
47039,15.6
47041,20.4
47043,19.3
47045,21.6
47047,25.7
47049,16.3
47051,21.8
47053,18.5
47055,18.9
47057,14.1
47059,18.0
47061,13.6
47063,18.8
47065,35.5
47067,9.9
47069,10.5
47071,15.8
47073,16.8
47075,12.2
47077,13.8
47079,19.0
47081,12.4
47083,11.4
47085,16.9
47087,13.9
47089,21.1
47091,14.9
47093,39.2
47095,10.8
47097,10.4
47099,15.6
47101,9.3
47103,19.3
47105,28.4
47107,17.4
47109,11.5
47111,9.9
47113,25.9
47115,15.1
47117,20.9
47119,25.9
47121,11.5
47123,15.6
47125,30.4
47127,23.2
47129,12.5
47131,17.2
47133,13.9
47135,10.7
47137,18.2
47139,13.3
47141,27.6
47143,17.1
47145,21.9
47147,21.1
47149,33.4
47151,10.2
47153,18.6
47155,20.1
47157,33.8
47159,16.9
47161,16.8
47163,26.3
47165,31.2
47167,19.6
47169,9.8
47171,17.2
47173,13.1
47175,10.2
47177,14.0
47179,33.4
47181,12.2
47183,20.1
47185,13.5
47187,62.0
47189,36.7
48001,13.1
48003,19.7
48005,18.6
48007,24.2
48009,25.2
48011,25.9
48013,14.5
48015,24.1
48017,15.3
48019,27.3
48021,23.0
48023,23.3
48025,11.5
48027,26.8
48029,30.4
48031,30.6
48033,39.4
48035,19.0
48037,22.3
48039,31.4
48041,43.2
48043,47.7
48045,15.7
48047,19.1
48049,19.9
48051,22.5
48053,28.1
48055,16.7
48057,16.2
48059,22.9
48061,19.5
48063,20.7
48065,25.2
48067,17.2
48069,19.5
48071,22.8
48073,16.2
48075,14.6
48077,23.2
48079,8.5
48081,19.5
48083,20.7
48085,54.3
48087,25.2
48089,22.2
48091,40.5
48093,18.9
48095,11.6
48097,23.3
48099,17.3
48101,18.3
48103,15.7
48105,15.6
48107,14.0
48109,10.5
48111,14.3
48113,33.9
48115,13.5
48117,11.8
48119,21.5
48121,47.9
48123,14.1
48125,20.2
48127,14.6
48129,13.5
48131,7.8
48133,22.9
48135,16.6
48137,19.0
48139,27.9
48141,25.0
48143,32.4
48145,13.5
48147,20.6
48149,24.1
48151,19.9
48153,16.0
48155,16.0
48157,48.6
48159,30.7
48161,17.4
48163,8.5
48165,10.4
48167,33.8
48169,13.3
48171,35.2
48173,37.8
48175,17.8
48177,13.1
48179,16.0
48181,22.8
48183,22.4
48185,19.4
48187,29.5
48189,14.8
48191,18.2
48193,25.1
48195,29.6
48197,17.4
48199,18.5
48201,33.2
48203,22.2
48205,25.3
48207,20.2
48209,40.4
48211,23.3
48213,19.1
48215,20.1
48217,17.5
48219,17.2
48221,31.7
48223,21.6
48225,14.8
48227,13.8
48229,10.3
48231,21.3
48233,15.6
48235,18.4
48237,15.5
48239,13.0
48241,12.2
48243,27.8
48245,19.9
48247,12.8
48249,15.3
48251,21.4
48253,11.2
48255,16.3
48257,23.8
48259,48.5
48261,8.0
48263,27.9
48265,29.8
48267,27.9
48269,30.6
48271,13.3
48273,23.0
48275,14.2
48277,20.9
48279,12.9
48281,20.2
48283,5.4
48285,19.6
48287,16.6
48289,15.0
48291,10.6
48293,16.9
48295,24.7
48297,13.6
48299,31.8
48301,0.0
48303,32.6
48305,24.6
48307,18.6
48309,26.9
48311,15.7
48313,14.0
48315,16.3
48317,16.9
48319,38.0
48321,20.9
48323,15.8
48325,22.2
48327,23.9
48329,29.4
48331,18.2
48333,28.5
48335,9.6
48337,16.7
48339,37.7
48341,11.8
48343,13.5
48345,20.4
48347,25.4
48349,17.0
48351,6.8
48353,14.0
48355,22.5
48357,18.6
48359,23.9
48361,17.2
48363,18.1
48365,16.2
48367,30.9
48369,18.5
48371,11.5
48373,13.2
48375,17.0
48377,21.2
48379,20.5
48381,32.7
48383,12.0
48385,20.9
48387,14.0
48389,9.8
48391,11.2
48393,19.2
48395,18.4
48397,43.9
48399,18.3
48401,15.8
48403,17.9
48405,12.8
48407,16.0
48409,17.6
48411,19.4
48413,13.6
48415,18.6
48417,32.4
48419,13.8
48421,21.8
48423,27.4
48425,28.6
48427,12.7
48429,18.4
48431,23.4
48433,15.1
48435,15.3
48437,19.3
48439,33.9
48441,28.7
48443,29.5
48445,11.0
48447,20.2
48449,15.3
48451,24.6
48453,53.8
48455,14.8
48457,13.1
48459,17.0
48461,9.7
48463,19.1
48465,20.2
48467,17.1
48469,19.2
48471,19.3
48473,24.9
48475,11.3
48477,28.9
48479,20.6
48481,18.1
48483,17.3
48485,23.9
48487,16.6
48489,10.5
48491,46.3
48493,25.4
48495,9.1
48497,20.8
48499,21.1
48501,9.7
48503,22.5
48505,11.3
48507,13.8
49001,27.5
49003,25.8
49005,40.0
49007,16.7
49009,18.2
49011,38.4
49013,14.4
49015,15.6
49017,30.3
49019,31.7
49021,30.4
49023,21.4
49025,32.4
49027,23.6
49029,37.6
49031,19.6
49033,26.8
49035,37.7
49037,19.1
49039,22.3
49041,22.8
49043,57.4
49045,22.6
49047,18.0
49049,42.8
49051,46.7
49053,32.8
49055,22.2
49057,27.0
50001,41.8
50003,39.4
50005,31.5
50007,55.7
50009,20.2
50011,27.4
50013,42.6
50015,42.8
50017,35.2
50019,27.7
50021,33.0
50023,46.2
50025,40.4
50027,40.8
51001,21.3
51003,60.1
51005,15.2
51007,17.7
51009,21.9
51011,19.3
51013,76.8
51015,23.3
51017,18.3
51019,32.6
51021,16.4
51023,27.7
51025,16.0
51027,10.9
51029,12.2
51031,24.6
51033,22.3
51035,15.9
51036,16.2
51037,16.6
51041,42.3
51043,34.5
51045,16.0
51047,26.8
51049,18.5
51051,11.4
51053,17.9
51057,15.3
51059,64.1
51061,39.4
51063,23.2
51065,35.8
51067,23.8
51069,29.1
51071,19.3
51073,25.5
51075,44.4
51077,14.1
51079,27.9
51081,13.4
51083,17.1
51085,41.8
51087,45.4
51089,14.4
51091,30.7
51093,29.8
51095,50.0
51097,22.6
51099,34.9
51101,24.8
51103,32.3
51105,11.5
51107,63.5
51109,25.8
51111,11.1
51113,24.5
51115,29.8
51117,21.5
51119,29.6
51121,46.5
51125,30.4
51127,33.6
51131,29.3
51133,33.7
51135,16.1
51137,27.3
51139,14.7
51141,16.3
51143,15.0
51145,32.8
51147,26.9
51149,24.1
51153,43.7
51155,21.1
51157,33.8
51159,17.8
51161,37.5
51163,30.2
51165,28.8
51167,12.6
51169,13.9
51171,20.7
51173,17.5
51175,19.0
51177,33.3
51179,43.1
51181,23.5
51183,15.4
51185,15.9
51187,22.4
51191,24.6
51193,17.6
51195,16.3
51197,20.1
51199,49.5
51510,66.0
51520,22.8
51530,21.5
51540,58.9
51550,35.8
51570,28.1
51580,11.4
51590,18.7
51595,16.5
51600,60.1
51610,78.9
51620,23.2
51630,43.5
51640,17.5
51650,27.7
51660,35.2
51670,11.1
51678,60.2
51680,38.0
51683,34.5
51685,25.0
51690,20.3
51700,28.7
51710,32.2
51720,19.4
51730,21.8
51735,38.4
51740,21.2
51750,44.8
51760,44.1
51770,28.4
51775,32.5
51790,33.6
51800,32.1
51810,39.8
51820,27.2
51830,50.6
51840,32.3
53001,14.7
53003,23.1
53005,32.3
53007,29.5
53009,30.8
53011,32.2
53013,26.6
53015,16.6
53017,21.7
53019,18.1
53021,20.0
53023,27.0
53025,17.7
53027,17.2
53029,35.4
53031,43.5
53033,54.8
53035,35.3
53037,36.1
53039,30.8
53041,19.8
53043,23.0
53045,21.4
53047,22.6
53049,23.7
53051,21.5
53053,29.3
53055,52.6
53057,28.7
53059,26.4
53061,35.4
53063,31.9
53065,20.9
53067,36.4
53069,22.1
53071,29.9
53073,37.0
53075,50.9
53077,18.2
54001,11.8
54003,24.3
54005,11.7
54007,11.7
54009,21.9
54011,30.3
54013,8.3
54015,12.6
54017,12.0
54019,15.8
54021,20.2
54023,13.2
54025,20.9
54027,14.6
54029,19.1
54031,14.9
54033,24.7
54035,18.6
54037,32.2
54039,28.2
54041,17.6
54043,8.1
54045,13.3
54047,6.6
54049,25.1
54051,19.0
54053,15.5
54055,20.6
54057,23.1
54059,9.6
54061,48.3
54063,15.2
54065,18.7
54067,18.4
54069,33.2
54071,19.2
54073,12.1
54075,14.8
54077,17.6
54079,29.5
54081,20.6
54083,17.6
54085,12.3
54087,13.6
54089,16.5
54091,18.3
54093,24.8
54095,16.4
54097,16.6
54099,18.3
54101,11.5
54103,13.4
54105,15.2
54107,22.0
54109,11.4
55001,15.6
55003,20.7
55005,20.7
55007,33.6
55009,31.7
55011,21.0
55013,22.1
55015,31.7
55017,23.2
55019,13.1
55021,24.2
55023,17.5
55025,54.0
55027,19.6
55029,35.3
55031,27.2
55033,28.6
55035,35.4
55037,22.5
55039,22.3
55041,15.7
55043,24.2
55045,26.1
55047,22.4
55049,27.8
55051,23.7
55053,15.9
55055,27.9
55057,16.1
55059,29.4
55061,20.3
55063,35.8
55065,19.9
55067,15.8
55069,18.8
55071,23.1
55073,27.0
55075,17.9
55077,14.5
55078,18.9
55079,33.1
55081,20.1
55083,17.3
55085,27.1
55087,31.6
55089,49.8
55091,22.8
55093,31.0
55095,22.8
55097,33.6
55099,16.1
55101,28.0
55103,19.9
55105,24.4
55107,17.1
55109,37.8
55111,25.2
55113,26.9
55115,18.2
55117,26.6
55119,15.8
55121,19.7
55123,24.3
55125,29.2
55127,30.8
55129,23.1
55131,33.9
55133,47.2
55135,19.5
55137,16.5
55139,29.3
55141,21.3
56001,55.9
56003,20.5
56005,21.9
56007,21.1
56009,22.0
56011,23.3
56013,24.3
56015,24.0
56017,28.2
56019,31.8
56021,30.5
56023,23.1
56025,26.6
56027,20.0
56029,32.8
56031,22.1
56033,32.1
56035,25.6
56037,20.0
56039,60.3
56041,19.1
56043,21.1
56045,17.6
72001,16.3
72003,21.5
72005,24.7
72007,19.5
72009,22.6
72011,21.7
72013,26.0
72015,24.9
72017,23.1
72019,22.3
72021,30.8
72023,28.1
72025,34.4
72027,21.3
72029,26.3
72031,34.1
72033,21.8
72035,27.8
72037,22.1
72039,15.9
72041,26.0
72043,23.0
72045,16.1
72047,21.0
72049,15.6
72051,33.1
72053,29.4
72054,18.6
72055,14.1
72057,22.3
72059,24.3
72061,47.7
72063,33.8
72065,30.0
72067,29.1
72069,24.2
72071,25.4
72073,20.8
72075,26.8
72077,21.6
72079,19.8
72081,20.4
72083,17.7
72085,27.4
72087,16.7
72089,22.7
72091,23.8
72093,10.5
72095,13.8
72097,27.3
72099,23.4
72101,18.7
72103,22.8
72105,18.1
72107,17.4
72109,19.9
72111,25.4
72113,29.9
72115,20.9
72117,23.3
72119,25.4
72121,25.4
72123,20.2
72125,23.4
72127,41.3
72129,19.6
72131,21.1
72133,27.0
72135,27.9
72137,27.3
72139,38.5
72141,22.3
72143,22.7
72145,25.1
72147,14.5
72149,21.6
72151,18.4
72153,27.6
